Auger_Id Dec RA E UTC Th Ph N_stations F
142720182002 5.370 102.700 12.21 1411993819 46.140 123.680 6 1
142720371200 -41.410 140.300 4.386 1411995711 7.630 -53.880 6 1
142721756700 -5.510 222.500 5.248 1412009566 40.420 39.660 6 1
142721768200 -75.790 96.150 7.813 1412009681 57.570 -106.840 6 1
142722013400 15.180 199.000 4.923 1412012133 50.570 95.110 6 1
142722049600 -8.160 246.900 6.094 1412012495 46.980 24.600 6 1
142722247601 -26.820 263.500 8.225 1412014475 43.990 -3.500 5 1
142722405100 -20.710 153.900 10.44 1412016050 58.570 -175.540 6 1
142722436400 24.200 224.400 8.346 1412016363 59.340 86.260 6 1
142722972600 -66.170 295.100 6.108 1412021725 42.900 -62.290 6 1
142723046500 -43.220 321.500 4.184 1412022464 56.990 -32.660 6 1
142723798900 -21.160 270.400 6.849 1412029988 15.340 115.720 6 1
142724047400 -16.330 307.600 5.887 1412032473 25.490 41.980 6 1
142724121300 -51.130 281.500 4.085 1412033212 17.200 -109.750 6 1
142724266800 8.360 280.800 4.494 1412034667 46.290 112.620 6 1
142724321700 -50.280 326.500 6.225 1412035216 24.590 -45.490 6 1
142724636500 -20.340 349.700 10.05 1412038364 35.760 14.420 6 1
142725892200 -15.500 43.760 7.619 1412050921 39.730 19.450 6 1
142726491601 -41.680 42.050 4.096 1412056915 11.490 -37.490 6 1
142726845800 -42.900 18.110 5.652 1412060457 22.240 -151.210 6 1
142727210000 -8.420 52.460 4.194 1412064099 27.500 106.150 6 1
142727596600 -36.520 134.200 6.542 1412067965 46.300 -19.530 6 1
142727661600 -8.100 118.500 6.083 1412068615 45.080 27.120 5 1
142727687700 -3.680 113.800 4.888 1412068876 44.400 37.580 6 1
142727852500 -5.800 122.700 4.939 1412070524 44.310 33.370 6 1
142728595200 -42.350 77.680 4.989 1412077951 32.030 -154.500 6 1
142728604300 -35.780 57.160 13.01 1412078042 49.000 -160.350 6 1
142730326400 -39.620 61.950 7.750 1412081663 55.530 -152.440 6 1
142730512300 -37.020 151.000 4.275 1412083522 7.950 -14.940 6 1
142730637700 6.060 167.400 6.063 1412084776 45.870 60.290 6 1
142731024300 -42.630 122.300 4.549 1412088642 32.050 -154.230 6 1
142731130100 -1.090 211.500 4.163 1412089700 53.520 29.600 6 1
142732431300 23.330 226.800 4.749 1412102712 58.800 84.450 6 1
142732530800 -53.320 309.500 4.505 1412103707 59.070 -46.240 6 1
142732654400 -42.430 197.100 13.44 1412104943 27.180 -153.970 6 1
142732833700 -69.460 147.000 56.30 1412106736 57.820 -114.530 6 1
142732895801 -24.200 222.400 5.247 1412107357 19.290 149.980 5 1
142733227300 -28.940 233.400 7.071 1412110672 19.130 166.150 6 1
142733416000 -14.400 209.400 4.750 1412112559 51.800 170.400 6 1
142733844900 -51.470 293.600 11.25 1412116848 18.770 -64.880 5 1
142733926700 13.210 285.100 4.599 1412117666 48.520 88.480 6 1
142734320900 20.220 279.600 4.053 1412121608 58.680 113.010 6 1
142734455900 -28.790 9.230 7.405 1412122958 52.890 -11.920 6 1
142734960000 15.090 297.200 4.727 1412127999 57.710 124.830 6 1
142735566200 -54.800 50.450 6.507 1412134061 43.950 -45.210 6 1
142735581300 -28.870 326.500 4.188 1412134212 23.400 172.270 6 1
142736112600 -24.050 28.120 5.131 1412139525 15.950 41.580 6 1
142736125901 -75.960 48.920 4.933 1412139658 43.410 -79.110 6 1
142736461100 -64.880 72.440 6.457 1412143010 38.860 -62.840 6 1
142736611100 -14.040 27.070 4.113 1412144510 22.620 113.190 6 1
142737087600 -28.820 22.970 8.775 1412149275 28.750 176.280 5 1
142737109500 -40.680 112.000 11.13 1412149494 43.110 -24.290 6 1
142737298500 -60.900 151.800 6.291 1412151384 58.340 -55.090 6 1
142737663700 -21.060 145.500 9.424 1412155036 58.460 -4.750 6 1
142737739700 -32.610 56.630 8.183 1412155796 22.270 -179.620 6 1
142737911900 2.290 135.300 5.917 1412157518 56.380 31.900 6 1
142740566100 -5.690 105.400 4.095 1412170460 46.360 149.990 6 1
142740708600 2.240 126.000 6.642 1412171885 43.870 126.610 5 1
142741615600 -38.790 228.400 18.01 1412180955 32.040 -18.690 6 1
142742003000 -79.620 216.400 6.324 1412184829 44.840 -86.920 6 1
142742649900 -50.570 284.500 4.099 1412191298 40.730 -39.050 6 1
142743673300 -15.860 278.800 4.711 1412201532 19.830 77.350 6 1
142743729100 -57.380 340.600 4.197 1412202090 47.310 -48.540 6 1
142743771900 -63.850 315.600 4.352 1412202518 36.490 -63.790 6 1
142743799500 -19.920 269.900 4.550 1412202794 17.560 122.200 6 1
142744849000 -50.570 9.120 8.706 1412213289 36.070 -39.270 5 1
142745614500 -13.810 330.000 7.365 1412220944 31.310 143.570 6 1
142745700500 -38.630 34.370 11.84 1412221804 28.340 -17.610 6 1
142746131500 -23.350 54.830 8.510 1412226114 34.700 9.760 6 1
142746322200 -8.460 74.850 4.686 1412228021 52.830 18.060 6 1
142746770400 -64.280 16.360 8.898 1412232503 33.310 -111.110 6 1
142746972600 14.320 20.670 5.392 1412234525 57.830 126.600 6 1
142747489800 -16.830 126.100 7.846 1412239697 49.890 7.810 6 1
142747541100 -35.980 146.800 4.198 1412240210 56.130 -23.030 6 1
142747725800 -49.830 36.550 4.885 1412242057 36.820 -141.860 6 1
142748132200 -31.820 79.980 4.196 1412246121 17.760 175.010 6 1
142748365600 -27.570 66.780 8.556 1412248455 37.560 -179.570 6 1
142748543500 -75.170 164.900 7.655 1412250234 45.600 -75.010 6 1
142748552100 -20.890 153.900 6.626 1412250320 34.470 15.070 6 1
142748612100 -73.420 90.460 4.629 1412250920 41.190 -102.380 6 1
142750356600 -22.170 204.000 4.098 1412254765 59.600 -6.730 6 1
142751520900 -8.690 160.800 5.475 1412266408 34.930 136.150 6 1
142751901401 -30.420 220.400 7.422 1412270213 16.990 11.460 5 1
142752044000 8.540 176.000 4.640 1412271639 52.700 130.330 6 1
142752177300 23.160 200.600 5.168 1412272972 59.360 102.900 6 1
142752825800 -29.000 235.700 23.37 1412279457 7.080 121.590 6 1
142753801700 10.520 290.300 13.17 1412289216 46.500 76.870 6 1
142754034500 -15.460 306.600 7.974 1412291544 24.320 49.450 6 1
142754372700 -37.160 272.100 9.158 1412294926 25.920 -166.530 6 1
142754778000 -23.630 322.000 4.339 1412298979 11.390 88.030 6 1
142754794400 -2.870 356.100 5.904 1412299143 44.840 38.060 6 1
142756056300 -23.300 75.740 21.28 1412311762 53.820 -4.610 6 1
142756209900 -25.000 328.500 5.902 1412313298 46.090 -177.610 6 1
142756266401 -60.150 352.200 4.143 1412313863 32.280 -119.240 6 1
142756325600 -49.220 106.300 4.028 1412314455 58.190 -40.740 6 1
142757362500 -32.790 33.890 12.04 1412324824 29.240 -174.790 5 2
142757455300 -25.520 62.810 6.420 1412325752 13.240 137.320 6 1
142757564100 -14.560 44.110 4.209 1412326840 36.540 154.360 6 1
142757609200 -42.100 111.900 6.708 1412327291 26.060 -25.050 5 2
142757774500 -10.800 102.300 4.726 1412328944 28.240 55.520 6 1
142757837601 -54.510 12.620 4.867 1412329575 54.630 -133.630 6 1
142758199400 -9.200 123.300 6.421 1412333193 31.000 51.850 6 1
142758462501 -2.870 152.000 4.662 1412335824 46.750 35.170 6 1
142758512300 -40.710 115.900 7.916 1412336322 5.860 -103.360 6 1
142760027600 -63.980 87.680 13.45 1412337875 36.040 -115.780 6 1
142760230900 -15.020 170.100 6.539 1412339908 39.160 21.060 6 1
142760844100 -56.970 121.700 5.778 1412346040 32.800 -126.880 6 1
142760864400 -84.570 266.300 5.243 1412346243 56.800 -83.800 6 1
142760913800 -32.940 155.900 4.089 1412346737 4.950 156.320 5 1
142761360300 -19.190 209.800 5.107 1412351202 30.820 23.060 6 1
142761468700 -34.750 216.300 4.868 1412352286 26.270 -8.410 6 1
142761718901 -6.730 189.800 4.318 1412354788 28.990 99.700 6 1
142762452900 -6.640 249.700 5.795 1412362128 36.370 46.360 6 1
142762796800 -14.290 228.100 4.318 1412365567 23.250 119.140 6 1
142763126800 -34.560 285.500 4.641 1412368867 26.130 -7.820 6 1
142764359700 -58.160 359.200 4.973 1412381196 41.980 -50.140 6 1
142764577500 -24.030 334.200 4.143 1412383374 20.790 27.510 6 1
142764823800 -50.430 6.070 13.63 1412385837 33.490 -39.560 6 1
142765061000 -78.190 291.700 12.39 1412388209 46.730 -100.900 6 1
142765192501 -56.950 52.350 6.263 1412389524 51.830 -48.790 6 1
142765255700 -72.480 270.600 6.222 1412390156 51.260 -111.440 6 1
142765285200 -53.400 321.000 8.138 1412390451 24.090 -123.780 6 1
142765390200 -52.020 307.900 4.652 1412391501 32.980 -136.860 6 1
142765464500 -66.540 344.900 14.36 1412392244 31.620 -94.950 6 1
142765858800 -26.910 49.040 6.794 1412396187 36.330 1.500 6 1
142766156700 -49.650 81.540 5.125 1412399166 46.420 -37.960 6 1
142766247401 -6.390 329.300 5.109 1412400073 57.710 163.460 6 1
142766367500 -42.120 71.350 7.991 1412401274 33.440 -25.210 5 2
142766625100 5.940 52.420 5.935 1412403850 42.690 71.280 6 1
142766654800 -7.450 86.410 8.474 1412404147 50.240 22.750 6 1
142766844000 -44.770 49.220 7.389 1412406039 9.460 -87.490 6 1
142767764500 5.040 75.690 4.484 1412415244 41.830 107.310 6 1
142770248000 10.630 151.700 6.602 1412426479 48.960 66.820 6 1
142770307400 -16.570 95.830 7.531 1412427073 40.530 163.420 5 2
142770551000 15.550 138.600 8.794 1412429509 51.270 100.360 6 1
142770653400 -31.180 120.800 14.05 1412430533 25.520 179.760 6 1
142770984400 -53.650 183.300 5.662 1412433843 22.590 -60.640 6 1
142771097000 -57.910 224.700 4.397 1412434969 42.470 -50.080 6 1
142771548300 2.440 216.600 6.766 1412439482 45.970 48.950 6 1
142771580601 -38.940 165.100 4.465 1412439805 19.950 -162.400 6 1
142772416300 -5.170 211.800 18.03 1412448162 32.320 115.280 6 1
142772666100 -6.200 204.100 5.393 1412450660 40.610 141.830 6 1
142772796800 -20.820 253.400 12.89 1412451967 17.890 49.200 5 2
142773148500 -14.050 225.200 9.103 1412455484 34.300 149.470 6 1
142773511900 -73.640 194.200 10.94 1412459118 52.680 -110.050 6 1
142773863600 -30.160 247.100 4.462 1412462635 32.160 -178.270 6 1
142774369001 -18.830 279.900 5.509 1412467689 28.380 151.560 5 1
142774473200 -9.100 300.200 14.63 1412468731 28.000 112.770 6 1
142774768100 -40.420 253.900 5.037 1412471680 53.740 -152.240 6 1
142774893700 -75.940 66.920 33.24 1412472936 58.060 -73.590 6 1
142775150600 -19.490 30.750 7.730 1412475505 48.020 5.190 6 1
142775316901 8.490 4.720 6.681 1412477168 47.110 64.400 6 1
142775336400 -80.120 261.800 9.655 1412477363 54.370 -102.030 6 1
142775526600 -50.550 357.400 6.467 1412479265 15.420 -83.330 6 1
142775616800 -32.150 59.950 5.654 1412480167 50.600 -15.030 6 1
142775724900 1.030 38.640 4.299 1412481248 48.970 39.720 6 1
142775783300 -11.980 26.760 7.423 1412481832 30.070 44.690 6 1
142776354800 7.500 51.530 7.244 1412487547 47.650 59.290 6 1
142776599500 -60.100 321.500 6.963 1412489994 54.400 -126.970 5 2
142777064700 -78.840 54.240 6.670 1412494646 43.580 -91.060 6 1
142778465200 -23.450 155.400 5.104 1412508651 34.750 9.650 6 1
142780060001 -33.640 139.200 9.947 1412510999 9.960 6.480 6 1
142780171901 -88.040 209.900 5.903 1412512118 54.540 -87.490 6 1
142780586300 -53.830 139.800 17.53 1412516262 19.780 -106.970 6 1
142781110800 12.710 136.500 8.732 1412521507 58.280 130.750 6 1
142781278200 -46.890 150.200 4.270 1412523181 23.980 -142.570 6 1
142781630701 -15.220 204.200 5.758 1412526706 22.230 59.930 5 2
142781988100 -23.310 162.400 7.468 1412530280 41.070 175.950 6 1
142782005200 -18.860 189.600 5.922 1412530451 23.560 140.690 6 1
142782623000 -23.280 196.900 9.072 1412536629 34.310 170.150 6 1
142782851801 1.530 256.300 13.29 1412538917 38.290 70.100 6 1
142782960700 -40.720 203.300 4.254 1412540006 35.460 -157.060 5 1
142782989100 -13.620 248.700 14.31 1412540290 21.600 92.450 6 1
142783353600 -27.020 272.700 4.269 1412543935 10.470 49.070 6 1
142783542600 -9.710 253.000 10.23 1412545825 31.230 129.800 6 1
142783562400 -38.840 271.600 10.82 1412546023 3.820 -115.710 6 1
142783824100 -69.970 300.400 5.500 1412548640 35.950 -81.100 6 1
142783981500 -40.610 1.990 4.168 1412550214 54.800 -28.460 6 1
142784258900 -37.790 241.900 15.38 1412552988 48.100 -158.120 6 1
142784957900 -36.690 12.900 6.598 1412559978 32.760 -14.910 6 1
142785033201 -15.000 300.800 8.838 1412560731 36.880 155.260 6 1
142785537000 -13.210 56.640 4.019 1412565769 58.230 5.980 6 1
142785771800 -30.410 13.900 4.417 1412568117 8.450 33.040 6 1
142786318400 -32.990 57.430 9.791 1412573583 23.630 -2.370 6 1
142786651500 -43.690 354.000 8.222 1412576914 37.800 -152.110 6 1
142786864600 -14.590 47.670 5.968 1412579045 20.790 101.380 6 1
142787094600 -24.350 76.780 8.316 1412581345 17.530 34.550 5 2
142787567400 -68.800 103.400 7.462 1412586073 35.830 -76.030 6 1
142787624400 -74.870 2.130 16.14 1412586643 53.720 -108.630 6 1
142790707500 16.300 131.000 7.193 1412603874 56.370 118.370 6 1
142791103600 -11.670 128.500 7.913 1412607835 45.880 160.060 6 1
142791390100 -67.860 172.700 4.148 1412610700 33.480 -97.930 6 1
142791392900 10.510 223.400 10.01 1412610728 58.810 43.380 6 1
142792136700 -61.850 265.100 7.285 1412618166 40.820 -56.800 6 1
142792302700 -13.340 164.300 4.211 1412619826 56.130 172.440 6 1
142792536900 -22.570 224.500 4.140 1412622168 14.310 117.950 6 1
142793367800 -49.640 250.700 4.297 1412630477 18.790 -124.010 6 1
142793569600 -50.730 273.400 4.215 1412632495 15.650 -93.950 6 1
142793755700 -25.020 265.100 5.162 1412634356 18.060 151.160 6 1
142793795100 -11.770 284.300 6.046 1412634750 23.290 89.790 6 1
142793813800 -49.070 270.800 8.965 1412634937 17.310 -123.090 6 1
142793866700 -26.160 294.600 8.478 1412635466 10.940 53.190 6 1
142794056600 -13.940 327.600 4.427 1412637365 35.870 28.110 6 1
142794821700 22.190 331.800 5.683 1412645016 57.470 85.070 6 1
142794855500 -59.900 267.200 4.774 1412645354 45.910 -127.640 6 1
142795315200 -25.280 324.200 4.401 1412649951 22.630 161.150 6 1
142795477700 -6.000 336.200 33.74 1412651576 33.850 124.640 6 1
142795479400 -41.110 295.200 8.631 1412651593 46.280 -153.850 6 1
142795646500 -19.900 342.700 4.617 1412653264 22.740 142.190 6 1
142796283000 -12.590 48.600 26.07 1412659629 29.020 45.940 6 1
142796460000 4.640 59.440 34.08 1412661399 45.500 55.730 6 1
142796984100 -43.130 74.020 5.178 1412666640 14.910 -37.830 6 1
142797349700 -87.130 79.660 4.587 1412670296 52.030 -89.720 6 1
142797452300 -57.180 107.400 4.793 1412671322 30.100 -56.810 6 1
142797759700 -7.750 108.600 13.30 1412674396 32.290 54.120 5 2
142797909400 -70.420 22.140 6.586 1412675893 52.050 -114.310 5 2
142797911800 -35.240 66.800 5.200 1412675917 23.860 -171.710 6 1
142798580900 -15.440 67.750 4.710 1412682608 53.810 173.610 6 1
142800025600 -20.340 177.400 4.475 1412683455 45.780 5.510 6 1
142800033800 -27.570 179.400 5.084 1412683537 44.000 -4.520 6 1
142800588700 -24.150 137.200 8.902 1412689086 16.380 141.880 6 1
142800775000 12.640 127.000 4.067 1412690949 56.720 128.360 6 1
142801529900 -37.220 216.700 4.461 1412698498 20.980 -13.350 6 1
142801531500 -21.600 209.600 6.606 1412698514 21.170 34.770 6 1
142801582900 -57.050 162.100 4.836 1412699028 30.200 -123.650 6 1
142801785300 -31.770 191.400 4.049 1412701052 9.060 162.050 6 1
142801875500 2.890 211.800 9.641 1412701954 38.520 79.340 6 1
142802053300 -55.040 221.200 5.765 1412703732 20.810 -76.520 6 1
142802060600 -43.970 183.900 12.15 1412703805 23.660 -150.080 6 1
142802640400 -38.730 282.600 4.471 1412709603 36.190 -19.460 6 1
142803397000 -24.900 292.000 7.930 1412717169 22.650 20.840 6 1
142803763000 -51.600 274.800 4.040 1412720829 17.610 -108.290 6 1
142803794600 -33.620 312.700 8.993 1412721145 22.350 -4.000 6 1
142804136500 -57.360 343.000 25.56 1412724564 36.530 -51.120 6 1
142804469600 -26.740 271.700 5.068 1412727895 36.810 178.580 6 1
142804908300 -13.100 344.000 6.804 1412732282 24.600 60.570 6 1
142805014200 -27.570 14.020 4.533 1412733341 33.050 2.420 5 2
142805836100 -64.390 350.200 14.42 1412741560 31.730 -106.940 6 1
142806567100 -53.160 49.990 5.911 1412748870 18.870 -73.840 6 1
142806575100 -50.580 73.510 4.184 1412748950 27.760 -43.620 6 1
142807739300 7.520 76.300 8.333 1412760592 44.540 109.530 6 1
142807815800 -4.270 136.300 9.317 1412761357 50.180 27.820 6 1
142807907300 -65.170 141.800 4.359 1412762272 40.070 -62.840 6 1
142808286900 -8.400 100.700 4.781 1412766068 29.050 115.540 5 2
142808394700 -29.300 57.030 5.967 1412767146 50.670 -168.640 6 1
142808583500 -48.390 183.300 7.291 1412769034 43.960 -35.930 6 1
142810225500 -49.780 167.000 4.268 1412771854 26.230 -43.010 6 1
142810291600 -57.670 89.700 5.641 1412772515 39.790 -129.990 6 1
142810586800 10.850 188.500 6.025 1412775467 57.540 46.360 6 1
142810787100 -59.700 140.400 4.326 1412777470 27.590 -112.090 6 1
142811138000 -29.760 187.800 4.282 1412780979 11.650 24.280 6 1
142811340201 -31.480 170.600 6.426 1412783001 11.320 164.620 5 1
142812498100 -28.140 257.200 9.858 1412794580 22.520 11.060 6 1
142812707900 -21.210 234.700 7.391 1412796678 14.980 113.170 6 1
142813049100 -25.030 231.900 7.239 1412800090 22.520 160.130 6 1
142813551300 -65.730 234.400 7.740 1412805112 39.160 -115.980 6 1
142814343000 -9.440 273.500 4.100 1412813029 41.530 150.310 6 1
142814456600 -4.040 277.800 4.128 1412814165 45.840 145.480 6 1
142815114500 -3.950 351.600 6.604 1412820744 32.690 70.770 6 1
142815539400 -37.460 332.300 4.781 1412824993 21.470 -165.910 6 1
142816207800 -62.570 14.180 8.932 1412831677 28.640 -102.330 6 1
142816284000 -4.530 47.040 29.53 1412832439 34.330 59.150 6 1
142816405600 -7.080 350.900 10.45 1412833655 49.440 155.900 6 1
142816838900 -35.100 100.900 5.264 1412837988 38.230 -14.200 6 1
142817737100 5.440 133.400 4.274 1412846970 56.710 36.820 6 1
142817754900 -63.650 108.000 5.431 1412847148 29.910 -75.770 6 1
142817844600 -40.000 118.100 7.922 1412848045 18.680 -21.610 5 1
142817889000 5.940 75.570 6.773 1412848489 46.110 120.760 6 1
142817941700 -16.330 142.600 7.667 1412849016 42.360 14.920 6 1
142818150300 -21.290 133.900 6.540 1412851102 26.380 24.710 6 1
142820031100 -32.780 119.800 6.166 1412856310 8.750 168.120 6 1
142821179400 -31.430 179.400 5.231 1412867793 3.720 75.060 6 1
142821422400 -23.470 240.500 6.334 1412870223 46.320 -0.140 6 1
142821611000 -83.390 79.620 4.058 1412872109 57.870 -96.990 6 1
142821718000 -63.290 246.700 6.634 1412873179 39.650 -59.710 6 1
142821744500 -24.990 204.200 5.893 1412873444 10.490 77.950 6 1
142821931500 -38.740 230.700 5.008 1412875314 17.550 -17.620 6 1
142823250500 -1.000 262.500 4.665 1412888504 34.330 93.670 6 1
142823562200 6.060 319.300 4.516 1412891621 57.120 37.880 6 1
142824110800 -10.450 350.700 16.33 1412897107 51.710 15.970 6 1
142824282300 -33.070 319.400 7.077 1412898822 10.030 9.840 6 1
142824530600 -12.620 265.200 6.735 1412901305 52.610 168.480 6 1
142826066500 -45.720 359.800 5.297 1412916664 19.970 -140.990 6 1
142826155801 -51.680 36.660 5.637 1412917557 18.270 -68.100 6 1
142826203200 -63.510 298.300 10.84 1412918031 58.580 -121.330 5 1
142826216600 -77.600 121.700 5.654 1412918165 56.440 -75.120 6 1
142826238000 -59.230 32.090 6.856 1412918379 23.900 -86.810 5 1
142826381600 -28.760 344.100 9.317 1412919815 43.770 -173.440 6 1
142826434000 -81.850 59.180 22.51 1412920339 47.100 -85.900 6 1
142826671600 -78.080 349.300 7.829 1412922715 49.350 -103.410 6 1
142826945900 -46.130 355.900 7.288 1412925458 47.720 -146.620 6 1
142827291900 -63.460 13.870 4.883 1412928918 45.480 -122.430 6 1
142827450600 -13.120 71.770 9.633 1412930505 23.250 110.330 6 1
142827476700 8.780 90.390 6.129 1412930766 45.060 76.860 6 1
142827713500 -64.760 152.700 16.84 1412933134 46.780 -59.040 6 1
142827845400 -34.710 89.800 6.394 1412934453 5.450 174.840 5 2
142827944001 -39.440 32.290 5.656 1412935439 53.110 -153.730 6 1
142828016300 19.300 113.500 5.102 1412936162 55.290 78.540 6 1
142828123701 -27.560 128.600 12.92 1412937236 18.850 18.510 6 1
142828504100 -12.850 65.670 5.581 1412941040 57.050 172.350 5 1
142828539500 15.670 109.100 6.407 1412941394 53.060 110.010 6 1
142830186000 5.380 170.000 11.98 1412944259 50.600 46.510 6 1
142831345100 14.320 156.900 5.287 1412955850 56.470 124.280 6 1
142831371600 -10.080 131.400 7.524 1412956115 56.120 167.780 6 1
142831622200 6.690 213.800 4.360 1412958621 44.570 66.680 6 1
142831728500 -13.210 216.100 8.316 1412959684 25.630 56.760 6 1
142831959200 -15.580 243.200 5.293 1412961991 34.330 26.540 6 1
142831988500 -27.730 173.600 25.88 1412962284 34.200 178.630 6 1
142832255800 -40.150 233.400 4.171 1412964957 9.020 -38.000 6 1
142833210100 -3.480 274.300 4.768 1412974500 33.020 70.600 6 1
142833585600 12.590 307.500 4.224 1412978255 54.930 55.900 6 1
142833903300 -48.460 263.600 5.756 1412981432 25.470 -139.190 6 1
142833941000 -6.270 270.300 5.460 1412981809 36.430 132.860 6 1
142834086100 -70.510 318.700 4.112 1412983260 36.540 -79.760 6 1
142834771300 -3.620 276.000 4.986 1412990112 58.170 159.870 6 1
142835706201 -29.580 310.100 18.62 1412999461 48.510 -169.230 6 1
142836211800 -0.510 342.100 5.850 1413004517 55.790 152.170 5 2
142836780700 -37.030 101.100 8.857 1413010206 38.200 -17.480 5 1
142838348000 -9.880 154.400 11.13 1413025879 41.010 29.080 5 1
142838586900 -33.110 158.000 4.461 1413028268 24.480 -3.310 6 1
142840357800 -29.210 135.400 10.73 1413032377 10.640 147.020 6 1
142840390000 -55.460 229.300 7.017 1413032699 57.420 -48.130 6 1
142840418700 -14.460 186.300 9.678 1413032986 39.880 21.640 6 1
142841760000 -17.610 203.900 6.180 1413046399 17.830 90.700 6 1
142842374400 -16.010 284.000 4.020 1413052543 51.550 7.380 6 1
142842439100 -11.930 204.700 4.168 1413053190 34.430 144.190 6 1
142842548800 -30.780 184.400 18.48 1413054287 44.150 -170.210 6 1
142842555600 -45.390 274.300 7.043 1413054355 29.590 -31.070 6 1
142843224300 -39.270 263.200 7.800 1413061042 4.220 -114.140 6 1
142843466200 -46.460 248.500 4.411 1413063461 23.270 -142.770 6 1
142845093900 -51.390 311.800 4.220 1413079738 28.040 -134.920 6 1
142845616400 -58.410 31.040 4.612 1413084963 28.720 -61.820 5 1
142845882101 -32.670 37.840 9.322 1413087620 17.680 2.000 6 1
142847052900 -20.050 1.980 8.442 1413099328 57.270 -177.390 6 1
142847668800 -3.960 97.530 5.329 1413105487 31.760 77.910 5 1
142847924000 -15.750 52.780 4.476 1413108039 47.810 168.770 6 1
142848634300 -0.070 155.200 4.111 1413115142 41.390 52.740 6 1
142850004700 -35.680 113.500 5.190 1413115246 15.260 -172.660 6 1
142851008500 -21.600 135.600 4.344 1413125284 36.100 167.980 6 1
142851577000 -34.630 246.600 5.416 1413130969 39.610 -13.820 6 1
142851866900 14.150 188.900 4.328 1413133868 53.380 115.420 6 1
142852736900 -54.130 162.700 8.193 1413142568 58.320 -133.110 6 1
142853137100 -57.940 275.400 8.089 1413146570 24.160 -74.140 6 1
142853362300 -42.430 338.200 7.887 1413148822 50.630 -29.030 6 1
142855034300 -18.560 359.800 5.929 1413165542 22.710 42.280 6 1
142855040300 16.120 358.500 6.322 1413165602 53.710 70.680 6 1
142855112700 -32.860 1.960 4.929 1413166326 13.920 5.010 6 1
142855242500 -33.880 36.160 9.326 1413167624 36.980 -11.200 6 1
142855518100 -6.640 26.790 7.767 1413170380 36.610 45.940 5 1
142856830900 -24.560 123.800 7.681 1413183508 57.860 -8.900 6 1
142857775700 -53.910 47.010 4.774 1413192956 38.930 -135.700 6 1
142860041200 -5.940 118.400 10.99 1413202011 32.810 120.890 6 1
142861308800 -29.600 184.200 5.053 1413214687 6.450 116.330 6 1
142861818200 2.170 230.600 4.166 1413219781 42.380 56.780 6 1
142861851800 -17.400 202.400 8.001 1413220117 19.200 112.200 6 1
142864262300 -64.830 230.600 4.300 1413244222 54.410 -120.990 6 1
142864280100 -67.150 321.200 4.397 1413244400 32.430 -83.210 6 1
142864701001 -46.040 271.000 4.482 1413248609 44.450 -147.530 6 1
142864769100 -31.180 22.500 4.923 1413249290 41.990 -9.190 6 1
142864864500 -25.570 304.400 10.44 1413250244 28.660 168.770 6 1
142870717400 -47.250 182.700 9.160 1413295173 18.570 -45.610 6 1
142871409800 -16.700 215.900 7.396 1413302097 27.670 35.850 6 1
142872343100 -76.370 297.200 16.54 1413311430 50.170 -73.900 6 1
142872715300 -18.810 278.900 4.285 1413315152 32.260 22.030 6 1
142873735500 -68.950 294.900 4.078 1413325354 33.900 -86.330 6 1
142874116400 -71.100 298.200 4.971 1413329163 35.890 -93.900 6 1
142874257600 -6.950 352.900 6.696 1413330575 47.260 26.910 6 1
142876673900 -30.960 56.530 4.431 1413354738 5.580 49.390 5 1
142876796700 -38.350 17.230 4.836 1413355966 32.120 -162.220 5 2
142877040100 -5.740 95.010 11.89 1413358400 38.860 43.480 6 1
142877673300 11.190 57.580 4.301 1413364732 58.060 133.750 6 1
142877694300 -50.210 161.900 7.965 1413364942 49.480 -39.200 6 1
142877933100 -51.920 38.060 4.311 1413367330 49.500 -138.440 6 1
142878042000 7.000 147.400 15.82 1413368419 54.980 42.160 5 1
142878063300 -12.180 158.000 7.107 1413368632 48.490 16.150 6 1
142878233000 -44.780 170.800 4.952 1413370329 41.020 -30.400 5 1
142880127000 -13.810 189.400 5.697 1413375669 48.960 12.900 6 1
142880709300 -8.630 119.600 4.135 1413381492 48.560 158.110 6 1
142881768500 -20.670 254.600 4.286 1413392084 42.700 7.070 6 1
142881779400 8.510 220.900 22.63 1413392193 45.130 73.320 6 1
142882143800 -13.420 266.300 5.214 1413395837 43.770 19.280 6 1
142882315100 -60.740 277.900 30.15 1413397550 39.050 -55.720 6 1
142882383600 6.200 257.600 4.282 1413398235 46.780 57.170 6 1
142884145300 -46.480 304.000 5.508 1413415852 11.840 -102.550 6 1
142884572401 -58.620 260.900 4.209 1413420123 47.860 -129.730 6 1
142884659800 -70.480 21.130 7.023 1413420997 44.600 -67.770 6 1
142884909500 -37.430 342.200 5.255 1413423494 2.890 -54.270 6 1
142885164300 -75.120 283.200 6.582 1413426042 50.130 -107.720 6 1
142885527801 -43.070 26.540 4.062 1413429677 17.890 -31.600 6 1
142885811300 -76.100 2.700 4.530 1413432512 41.400 -95.430 6 1
142886251100 -26.300 51.040 9.465 1413436910 15.920 29.400 6 1
142886273500 -28.830 23.030 11.60 1413437134 13.160 154.350 6 1
142886736200 -56.710 133.000 9.780 1413441761 54.470 -48.950 6 1
142887464400 -16.150 91.450 17.22 1413449043 19.430 76.050 6 1
142887629500 -38.450 134.100 5.116 1413450694 32.410 -18.160 6 1
