# lg(E/GeV)  E^2 (GeV cm-2 sr-1 s-1)  (zmax = 1, m = 3) 
8.2384 	 1.9808E-11 	  
8.2528 	 1.9257E-11 	  
8.2672 	 1.8726E-11 	  
8.2817 	 1.8216E-11 	  
8.2961 	 1.7728E-11 	  
8.3105 	 1.7264E-11 	  
8.3249 	 1.6825E-11 	  
8.3394 	 1.6411E-11 	  
8.3538 	 1.6025E-11 	  
8.3682 	 1.5666E-11 	  
8.3827 	 1.5336E-11 	  
8.3971 	 1.5037E-11 	  
8.4115 	 1.4769E-11 	  
8.4260 	 1.4533E-11 	  
8.4404 	 1.4331E-11 	  
8.4548 	 1.4164E-11 	  
8.4692 	 1.4031E-11 	  
8.4837 	 1.3932E-11 	  
8.4981 	 1.3865E-11 	  
8.5125 	 1.3829E-11 	  
8.5270 	 1.3823E-11 	  
8.5414 	 1.3844E-11 	  
8.5558 	 1.3893E-11 	  
8.5702 	 1.3967E-11 	  
8.5847 	 1.4065E-11 	  
8.5991 	 1.4186E-11 	  
8.6135 	 1.4328E-11 	  
8.6280 	 1.4491E-11 	  
8.6424 	 1.4672E-11 	  
8.6568 	 1.4870E-11 	  
8.6712 	 1.5085E-11 	  
8.6857 	 1.5314E-11 	  
8.7001 	 1.5556E-11 	  
8.7145 	 1.5811E-11 	  
8.7290 	 1.6076E-11 	  
8.7434 	 1.6350E-11 	  
8.7578 	 1.6632E-11 	  
8.7722 	 1.6921E-11 	  
8.7867 	 1.7216E-11 	  
8.8011 	 1.7516E-11 	  
8.8155 	 1.7821E-11 	  
8.8300 	 1.8129E-11 	  
8.8444 	 1.8439E-11 	  
8.8588 	 1.8752E-11 	  
8.8732 	 1.9065E-11 	  
8.8877 	 1.9379E-11 	  
8.9021 	 1.9692E-11 	  
8.9165 	 2.0003E-11 	  
8.9310 	 2.0312E-11 	  
8.9454 	 2.0618E-11 	  
8.9598 	 2.0920E-11 	  
8.9742 	 2.1217E-11 	  
8.9887 	 2.1508E-11 	  
9.0031 	 2.1793E-11 	  
9.0175 	 2.2071E-11 	  
9.0320 	 2.2340E-11 	  
9.0464 	 2.2600E-11 	  
9.0608 	 2.2851E-11 	  
9.0753 	 2.3091E-11 	  
9.0897 	 2.3321E-11 	  
9.1041 	 2.3541E-11 	  
9.1185 	 2.3750E-11 	  
9.1330 	 2.3948E-11 	  
9.1474 	 2.4135E-11 	  
9.1618 	 2.4312E-11 	  
9.1763 	 2.4477E-11 	  
9.1907 	 2.4631E-11 	  
9.2051 	 2.4773E-11 	  
9.2195 	 2.4904E-11 	  
9.2340 	 2.5023E-11 	  
9.2484 	 2.5130E-11 	  
9.2628 	 2.5224E-11 	  
9.2773 	 2.5307E-11 	  
9.2917 	 2.5378E-11 	  
9.3061 	 2.5435E-11 	  
9.3205 	 2.5481E-11 	  
