#i	X	Y	Z
0	-8.635	2.500	-0.493
0	-8.639	2.499	-0.490
0	-8.643	2.498	-0.486
0	-8.647	2.497	-0.482
0	-8.649	2.495	-0.478
0	-8.652	2.493	-0.473
0	-8.655	2.490	-0.469
0	-8.657	2.487	-0.465
0	-8.659	2.483	-0.461
0	-8.661	2.478	-0.457
0	-8.662	2.473	-0.455
0	-8.663	2.469	-0.453
0	-8.663	2.465	-0.452
0	-8.663	2.460	-0.452
0	-8.664	2.457	-0.452
0	-8.664	2.453	-0.452
0	-8.665	2.448	-0.452
0	-8.667	2.444	-0.453
0	-8.669	2.439	-0.454
0	-8.673	2.433	-0.455
0	-8.677	2.429	-0.457
0	-8.683	2.425	-0.459
0	-8.688	2.421	-0.461
0	-8.694	2.418	-0.461
0	-8.699	2.416	-0.461
0	-8.700	2.415	-0.461
0	-8.701	2.414	-0.461
0	-8.703	2.413	-0.460
0	-8.705	2.412	-0.460
0	-8.711	2.407	-0.458
0	-8.718	2.402	-0.454
0	-8.724	2.396	-0.450
0	-8.730	2.390	-0.446
0	-8.735	2.384	-0.442
0	-8.740	2.378	-0.439
0	-8.743	2.374	-0.438
0	-8.746	2.370	-0.437
0	-8.749	2.365	-0.435
0	-8.752	2.360	-0.433
0	-8.755	2.356	-0.431
0	-8.757	2.352	-0.429
0	-8.759	2.347	-0.425
0	-8.760	2.342	-0.422
0	-8.761	2.337	-0.418
0	-8.761	2.331	-0.415
0	-8.760	2.326	-0.412
0	-8.758	2.320	-0.409
0	-8.755	2.314	-0.406
0	-8.751	2.308	-0.403
0	-8.749	2.306	-0.401
0	-8.748	2.305	-0.400
0	-8.748	2.304	-0.399
0	-8.747	2.303	-0.399
0	-8.744	2.300	-0.397
0	-8.744	2.300	-0.397
0	-8.743	2.299	-0.396
0	-8.743	2.299	-0.396
0	-8.740	2.296	-0.394
0	-8.736	2.293	-0.392
0	-8.732	2.289	-0.390
0	-8.729	2.286	-0.389
0	-8.725	2.282	-0.388
0	-8.720	2.279	-0.387
0	-8.715	2.275	-0.386
0	-8.709	2.271	-0.386
0	-8.705	2.267	-0.385
0	-8.702	2.266	-0.385
0	-8.701	2.265	-0.385
0	-8.700	2.264	-0.385
0	-8.700	2.264	-0.385
0	-8.699	2.263	-0.385
0	-8.698	2.263	-0.385
0	-8.695	2.260	-0.385
0	-8.690	2.257	-0.386
0	-8.685	2.254	-0.387
0	-8.679	2.251	-0.389
0	-8.673	2.248	-0.391
0	-8.667	2.246	-0.394
0	-8.661	2.246	-0.398
0	-8.656	2.246	-0.401
0	-8.652	2.248	-0.405
0	-8.647	2.250	-0.408
0	-8.642	2.253	-0.411
0	-8.638	2.257	-0.413
0	-8.633	2.262	-0.415
0	-8.630	2.266	-0.416
0	-8.626	2.270	-0.418
0	-8.621	2.275	-0.419
0	-8.618	2.279	-0.420
0	-8.614	2.285	-0.420
0	-8.610	2.291	-0.421
0	-8.607	2.298	-0.422
0	-8.605	2.303	-0.423
0	-8.604	2.310	-0.424
0	-8.604	2.316	-0.425
0	-8.604	2.321	-0.425
0	-8.605	2.327	-0.424
0	-8.605	2.333	-0.423
0	-8.606	2.339	-0.422
0	-8.606	2.345	-0.421
0	-8.607	2.350	-0.419
0	-8.607	2.356	-0.417
0	-8.607	2.362	-0.414
0	-8.607	2.368	-0.411
0	-8.606	2.371	-0.408
0	-8.606	2.374	-0.406
0	-8.606	2.378	-0.403
0	-8.604	2.382	-0.398
0	-8.602	2.386	-0.394
0	-8.601	2.388	-0.391
0	-8.600	2.389	-0.390
0	-8.599	2.390	-0.389
0	-8.598	2.391	-0.388
0	-8.597	2.393	-0.386
0	-8.595	2.395	-0.383
0	-8.592	2.398	-0.380
0	-8.591	2.400	-0.378
0	-8.591	2.400	-0.378
0	-8.590	2.401	-0.376
0	-8.589	2.402	-0.375
0	-8.587	2.404	-0.374
0	-8.584	2.408	-0.371
0	-8.581	2.411	-0.368
0	-8.577	2.415	-0.366
0	-8.573	2.418	-0.365
0	-8.569	2.421	-0.363
0	-8.565	2.425	-0.362
0	-8.561	2.429	-0.361
0	-8.556	2.433	-0.359
0	-8.551	2.439	-0.358
0	-8.545	2.445	-0.357
0	-8.541	2.452	-0.356
0	-8.537	2.458	-0.357
0	-8.534	2.463	-0.359
0	-8.532	2.470	-0.362
0	-8.531	2.478	-0.365
0	-8.531	2.484	-0.368
0	-8.533	2.489	-0.372
0	-8.536	2.494	-0.375
0	-8.540	2.499	-0.377
0	-8.543	2.503	-0.379
0	-8.547	2.507	-0.380
0	-8.551	2.510	-0.380
0	-8.555	2.513	-0.379
0	-8.559	2.516	-0.376
0	-8.562	2.519	-0.373
0	-8.565	2.521	-0.368
0	-8.566	2.521	-0.363
0	-8.566	2.522	-0.357
0	-8.565	2.522	-0.353
0	-8.562	2.522	-0.348
0	-8.558	2.521	-0.344
0	-8.554	2.521	-0.340
0	-8.548	2.522	-0.338
0	-8.542	2.523	-0.337
0	-8.537	2.525	-0.338
0	-8.533	2.527	-0.339
0	-8.529	2.530	-0.341
0	-8.525	2.532	-0.344
0	-8.522	2.535	-0.347
0	-8.519	2.538	-0.350
0	-8.517	2.542	-0.352
0	-8.515	2.546	-0.356
0	-8.513	2.550	-0.359
0	-8.511	2.555	-0.362
0	-8.509	2.560	-0.364
0	-8.507	2.565	-0.366
0	-8.504	2.570	-0.367
0	-8.501	2.574	-0.368
0	-8.500	2.576	-0.368
0	-8.497	2.580	-0.368
0	-8.495	2.584	-0.367
0	-8.492	2.588	-0.366
0	-8.488	2.593	-0.364
0	-8.485	2.598	-0.361
0	-8.482	2.603	-0.357
0	-8.480	2.607	-0.354
0	-8.478	2.611	-0.351
0	-8.476	2.614	-0.347
0	-8.474	2.618	-0.343
0	-8.471	2.621	-0.340
0	-8.468	2.625	-0.336
0	-8.466	2.630	-0.332
0	-8.462	2.636	-0.328
0	-8.459	2.642	-0.324
0	-8.456	2.646	-0.322
0	-8.454	2.650	-0.321
0	-8.452	2.654	-0.319
0	-8.448	2.659	-0.319
0	-8.446	2.663	-0.319
0	-8.442	2.669	-0.320
0	-8.440	2.674	-0.322
0	-8.437	2.679	-0.325
0	-8.435	2.683	-0.327
0	-8.433	2.687	-0.331
0	-8.431	2.692	-0.334
0	-8.430	2.698	-0.338
0	-8.430	2.699	-0.340
0	-8.430	2.700	-0.340
0	-8.430	2.701	-0.341
0	-8.430	2.702	-0.342
0	-8.430	2.706	-0.345
0	-8.432	2.711	-0.348
0	-8.434	2.714	-0.350
0	-8.437	2.718	-0.352
0	-8.441	2.722	-0.352
0	-8.446	2.726	-0.351
0	-8.452	2.729	-0.349
0	-8.457	2.731	-0.345
0	-8.461	2.732	-0.340
0	-8.465	2.732	-0.335
0	-8.468	2.733	-0.330
0	-8.470	2.734	-0.325
0	-8.471	2.736	-0.318
0	-8.470	2.739	-0.313
0	-8.468	2.742	-0.306
0	-8.466	2.744	-0.302
0	-8.465	2.745	-0.301
0	-8.465	2.745	-0.300
0	-8.464	2.746	-0.299
0	-8.463	2.747	-0.298
0	-8.460	2.751	-0.293
0	-8.458	2.755	-0.289
0	-8.456	2.760	-0.285
0	-8.454	2.765	-0.282
0	-8.452	2.770	-0.279
0	-8.450	2.774	-0.275
0	-8.447	2.778	-0.271
0	-8.445	2.783	-0.267
0	-8.442	2.786	-0.264
0	-8.440	2.790	-0.261
0	-8.438	2.795	-0.258
0	-8.436	2.800	-0.254
0	-8.435	2.801	-0.253
0	-8.435	2.802	-0.252
0	-8.432	2.806	-0.246
0	-8.429	2.808	-0.241
0	-8.426	2.810	-0.235
0	-8.422	2.812	-0.230
0	-8.418	2.813	-0.226
0	-8.414	2.815	-0.222
0	-8.410	2.818	-0.218
0	-8.404	2.820	-0.215
0	-8.396	2.824	-0.211
0	-8.390	2.827	-0.210
0	-8.384	2.829	-0.209
0	-8.378	2.831	-0.209
0	-8.373	2.832	-0.209
0	-8.366	2.833	-0.210
0	-8.362	2.834	-0.211
0	-8.358	2.835	-0.213
0	-8.353	2.837	-0.215
0	-8.347	2.839	-0.220
0	-8.343	2.841	-0.224
0	-8.340	2.842	-0.228
0	-8.337	2.844	-0.233
0	-8.335	2.846	-0.239
0	-8.334	2.848	-0.246
0	-8.335	2.851	-0.252
0	-8.337	2.854	-0.258
0	-8.340	2.858	-0.263
0	-8.344	2.862	-0.267
0	-8.347	2.867	-0.270
0	-8.351	2.871	-0.272
0	-8.355	2.875	-0.273
0	-8.359	2.878	-0.272
0	-8.363	2.882	-0.271
0	-8.368	2.887	-0.266
0	-8.370	2.890	-0.262
0	-8.372	2.893	-0.257
0	-8.372	2.898	-0.250
0	-8.372	2.899	-0.249
0	-8.372	2.900	-0.248
0	-8.371	2.901	-0.247
0	-8.371	2.901	-0.246
0	-8.371	2.903	-0.244
0	-8.370	2.906	-0.241
0	-8.367	2.910	-0.237
0	-8.363	2.915	-0.233
0	-8.359	2.918	-0.230
0	-8.353	2.921	-0.228
0	-8.349	2.922	-0.227
0	-8.343	2.924	-0.227
0	-8.336	2.925	-0.228
0	-8.331	2.926	-0.230
0	-8.326	2.927	-0.233
0	-8.321	2.928	-0.236
0	-8.317	2.930	-0.240
0	-8.313	2.931	-0.245
0	-8.309	2.933	-0.251
0	-8.306	2.934	-0.258
0	-8.304	2.935	-0.266
0	-8.303	2.934	-0.272
0	-8.302	2.934	-0.278
0	-8.301	2.933	-0.283
0	-8.300	2.932	-0.286
0	-8.300	2.931	-0.287
0	-8.300	2.931	-0.288
0	-8.300	2.930	-0.289
0	-8.299	2.929	-0.293
0	-8.298	2.926	-0.298
0	-8.298	2.923	-0.303
0	-8.298	2.920	-0.309
0	-8.298	2.916	-0.315
0	-8.298	2.913	-0.319
0	-8.297	2.911	-0.323
0	-8.297	2.908	-0.328
0	-8.296	2.906	-0.333
0	-8.295	2.903	-0.338
0	-8.295	2.901	-0.343
0	-8.294	2.899	-0.347
0	-8.293	2.898	-0.352
0	-8.292	2.897	-0.356
0	-8.292	2.896	-0.361
0	-8.291	2.895	-0.366
0	-8.291	2.894	-0.372
0	-8.291	2.894	-0.378
0	-8.293	2.894	-0.384
0	-8.294	2.896	-0.389
0	-8.296	2.899	-0.394
0	-8.299	2.902	-0.399
0	-8.301	2.905	-0.402
0	-8.305	2.909	-0.405
0	-8.309	2.913	-0.406
0	-8.316	2.919	-0.405
0	-8.320	2.923	-0.402
0	-8.322	2.924	-0.400
0	-8.323	2.925	-0.400
0	-8.323	2.925	-0.399
0	-8.324	2.926	-0.399
0	-8.327	2.928	-0.396
0	-8.330	2.931	-0.393
0	-8.333	2.935	-0.389
0	-8.336	2.940	-0.385
0	-8.339	2.945	-0.381
0	-8.341	2.949	-0.377
0	-8.343	2.953	-0.373
0	-8.345	2.956	-0.368
0	-8.347	2.959	-0.365
0	-8.349	2.961	-0.361
0	-8.352	2.964	-0.357
0	-8.355	2.966	-0.352
0	-8.358	2.968	-0.347
0	-8.361	2.969	-0.342
0	-8.365	2.970	-0.336
0	-8.368	2.970	-0.331
0	-8.372	2.970	-0.325
0	-8.375	2.970	-0.319
0	-8.377	2.971	-0.314
0	-8.378	2.973	-0.308
0	-8.380	2.975	-0.302
0	-8.380	2.978	-0.298
0	-8.380	2.982	-0.292
0	-8.379	2.987	-0.286
0	-8.377	2.993	-0.281
0	-8.376	2.997	-0.277
0	-8.375	2.999	-0.275
0	-8.375	3.000	-0.274
0	-8.375	3.001	-0.273
0	-8.375	3.002	-0.272
0	-8.374	3.006	-0.267
0	-8.372	3.008	-0.262
0	-8.370	3.010	-0.257
0	-8.368	3.011	-0.252
0	-8.366	3.012	-0.249
0	-8.363	3.012	-0.245
0	-8.360	3.013	-0.240
0	-8.357	3.013	-0.237
0	-8.354	3.014	-0.234
0	-8.350	3.014	-0.231
0	-8.346	3.015	-0.228
0	-8.340	3.015	-0.225
0	-8.334	3.015	-0.223
0	-8.328	3.015	-0.222
0	-8.322	3.015	-0.222
0	-8.317	3.016	-0.222
0	-8.310	3.017	-0.224
0	-8.305	3.018	-0.226
0	-8.302	3.020	-0.227
0	-8.300	3.020	-0.228
0	-8.300	3.021	-0.228
0	-8.299	3.021	-0.228
0	-8.298	3.022	-0.229
0	-8.295	3.023	-0.230
0	-8.290	3.026	-0.231
0	-8.284	3.028	-0.232
0	-8.278	3.030	-0.232
0	-8.272	3.031	-0.231
0	-8.266	3.032	-0.229
0	-8.261	3.032	-0.226
0	-8.256	3.032	-0.222
0	-8.251	3.031	-0.217
0	-8.248	3.030	-0.213
0	-8.245	3.028	-0.208
0	-8.243	3.024	-0.202
0	-8.242	3.023	-0.201
0	-8.242	3.022	-0.200
0	-8.242	3.022	-0.199
0	-8.242	3.021	-0.199
0	-8.241	3.018	-0.195
0	-8.240	3.014	-0.192
0	-8.239	3.010	-0.189
0	-8.238	3.005	-0.185
0	-8.237	3.001	-0.183
0	-8.237	3.000	-0.183
0	-8.237	2.999	-0.183
0	-8.236	2.998	-0.182
0	-8.235	2.994	-0.181
0	-8.234	2.989	-0.179
0	-8.231	2.984	-0.177
0	-8.228	2.979	-0.176
0	-8.225	2.975	-0.174
0	-8.220	2.971	-0.173
0	-8.217	2.969	-0.173
0	-8.213	2.966	-0.172
0	-8.208	2.963	-0.172
0	-8.202	2.961	-0.171
0	-8.198	2.959	-0.171
0	-8.193	2.957	-0.172
0	-8.189	2.956	-0.172
0	-8.185	2.955	-0.172
0	-8.181	2.953	-0.172
0	-8.176	2.952	-0.173
0	-8.173	2.951	-0.173
0	-8.169	2.950	-0.173
0	-8.165	2.949	-0.173
0	-8.160	2.948	-0.173
0	-8.157	2.947	-0.173
0	-8.153	2.947	-0.172
0	-8.146	2.946	-0.171
0	-8.140	2.946	-0.168
0	-8.134	2.945	-0.166
0	-8.129	2.945	-0.162
0	-8.125	2.945	-0.158
0	-8.121	2.944	-0.152
0	-8.117	2.943	-0.147
0	-8.114	2.942	-0.141
0	-8.111	2.942	-0.137
0	-8.107	2.941	-0.130
0	-8.103	2.939	-0.122
0	-8.100	2.939	-0.119
0	-8.100	2.938	-0.118
0	-8.100	2.938	-0.118
0	-8.099	2.938	-0.117
0	-8.098	2.937	-0.115
0	-8.095	2.936	-0.113
0	-8.090	2.933	-0.110
0	-8.086	2.931	-0.107
0	-8.081	2.929	-0.106
0	-8.075	2.928	-0.105
0	-8.069	2.926	-0.106
0	-8.065	2.925	-0.106
0	-8.061	2.924	-0.108
0	-8.057	2.924	-0.109
0	-8.053	2.924	-0.112
0	-8.049	2.924	-0.116
0	-8.046	2.924	-0.120
0	-8.044	2.924	-0.125
0	-8.043	2.925	-0.132
0	-8.043	2.927	-0.137
0	-8.045	2.930	-0.144
0	-8.048	2.933	-0.149
0	-8.051	2.938	-0.155
0	-8.054	2.942	-0.158
0	-8.058	2.947	-0.161
0	-8.062	2.953	-0.163
0	-8.064	2.958	-0.164
0	-8.067	2.962	-0.164
0	-8.069	2.967	-0.164
0	-8.071	2.971	-0.163
0	-8.073	2.977	-0.159
0	-8.074	2.982	-0.155
0	-8.074	2.986	-0.151
0	-8.073	2.990	-0.146
0	-8.071	2.992	-0.141
0	-8.068	2.994	-0.137
0	-8.064	2.996	-0.132
0	-8.059	2.998	-0.127
0	-8.056	2.999	-0.124
0	-8.053	2.999	-0.122
0	-8.049	3.000	-0.119
0	-8.043	3.001	-0.116
0	-8.037	3.001	-0.113
0	-8.031	3.002	-0.111
0	-8.025	3.003	-0.109
0	-8.018	3.003	-0.109
0	-8.012	3.004	-0.109
0	-8.006	3.004	-0.111
0	-8.002	3.004	-0.113
0	-8.000	3.003	-0.114
0	-8.000	3.003	-0.114
0	-7.999	3.003	-0.114
0	-7.999	3.003	-0.115
0	-7.995	3.002	-0.117
0	-7.992	3.001	-0.119
0	-7.991	3.000	-0.120
0	-7.990	3.000	-0.120
0	-7.990	3.000	-0.120
0	-7.989	2.999	-0.121
0	-7.986	2.997	-0.123
0	-7.983	2.995	-0.125
0	-7.979	2.990	-0.131
0	-7.978	2.987	-0.135
0	-7.977	2.986	-0.138
0	-7.977	2.984	-0.141
0	-7.977	2.981	-0.147
0	-7.979	2.979	-0.153
0	-7.981	2.979	-0.160
0	-7.983	2.980	-0.166
0	-7.986	2.981	-0.171
0	-7.988	2.983	-0.176
0	-7.990	2.985	-0.179
0	-7.993	2.987	-0.183
0	-7.995	2.990	-0.187
0	-7.998	2.994	-0.191
0	-8.001	2.998	-0.194
0	-8.003	3.003	-0.196
0	-8.004	3.007	-0.198
0	-8.006	3.011	-0.198
0	-8.007	3.016	-0.199
0	-8.007	3.021	-0.199
0	-8.007	3.027	-0.198
0	-8.007	3.034	-0.197
0	-8.007	3.040	-0.196
0	-8.007	3.046	-0.195
0	-8.008	3.051	-0.193
0	-8.008	3.056	-0.191
0	-8.008	3.061	-0.189
0	-8.009	3.066	-0.187
0	-8.009	3.071	-0.184
0	-8.010	3.077	-0.181
0	-8.011	3.081	-0.178
0	-8.012	3.086	-0.174
0	-8.014	3.089	-0.169
0	-8.014	3.092	-0.165
0	-8.015	3.094	-0.160
0	-8.015	3.095	-0.155
0	-8.014	3.095	-0.148
0	-8.012	3.095	-0.142
0	-8.010	3.095	-0.136
0	-8.006	3.093	-0.131
0	-8.002	3.091	-0.126
0	-8.000	3.090	-0.125
0	-8.000	3.090	-0.125
0	-7.999	3.089	-0.125
0	-7.999	3.089	-0.124
0	-7.996	3.087	-0.122
0	-7.991	3.083	-0.120
0	-7.986	3.079	-0.117
0	-7.982	3.074	-0.116
0	-7.978	3.071	-0.115
0	-7.974	3.067	-0.113
0	-7.969	3.062	-0.112
0	-7.965	3.058	-0.110
0	-7.962	3.054	-0.108
0	-7.959	3.049	-0.107
0	-7.955	3.044	-0.106
0	-7.952	3.040	-0.105
0	-7.948	3.034	-0.105
0	-7.944	3.027	-0.106
0	-7.941	3.021	-0.107
0	-7.938	3.014	-0.108
0	-7.936	3.008	-0.109
0	-7.935	3.002	-0.110
0	-7.935	3.000	-0.111
0	-7.934	2.999	-0.111
0	-7.934	2.998	-0.111
0	-7.934	2.996	-0.111
0	-7.933	2.990	-0.113
0	-7.933	2.984	-0.115
0	-7.932	2.979	-0.117
0	-7.933	2.974	-0.120
0	-7.933	2.969	-0.123
0	-7.935	2.965	-0.127
0	-7.937	2.961	-0.130
0	-7.941	2.957	-0.134
0	-7.946	2.954	-0.138
0	-7.952	2.951	-0.141
0	-7.957	2.949	-0.143
0	-7.964	2.947	-0.146
0	-7.971	2.945	-0.147
0	-7.976	2.945	-0.147
0	-7.981	2.943	-0.147
0	-7.986	2.942	-0.146
0	-7.990	2.941	-0.145
0	-7.994	2.939	-0.143
0	-7.998	2.936	-0.142
0	-8.002	2.932	-0.140
0	-8.005	2.926	-0.137
0	-8.007	2.922	-0.135
0	-8.008	2.916	-0.133
0	-8.007	2.910	-0.130
0	-8.007	2.906	-0.128
0	-8.006	2.903	-0.127
0	-8.005	2.901	-0.126
0	-8.005	2.900	-0.126
0	-8.005	2.899	-0.125
0	-8.004	2.899	-0.125
0	-8.003	2.895	-0.123
0	-8.001	2.890	-0.120
0	-7.998	2.886	-0.117
0	-7.996	2.882	-0.113
0	-7.992	2.877	-0.109
0	-7.989	2.874	-0.105
0	-7.986	2.871	-0.101
0	-7.985	2.870	-0.100
0	-7.985	2.870	-0.100
0	-7.985	2.869	-0.099
0	-7.982	2.867	-0.096
0	-7.979	2.864	-0.093
0	-7.975	2.862	-0.090
0	-7.970	2.859	-0.088
0	-7.964	2.857	-0.086
0	-7.957	2.855	-0.086
0	-7.953	2.854	-0.087
0	-7.949	2.853	-0.089
0	-7.945	2.852	-0.091
0	-7.942	2.852	-0.094
0	-7.939	2.851	-0.098
0	-7.938	2.851	-0.099
0	-7.937	2.851	-0.100
0	-7.937	2.851	-0.101
0	-7.937	2.850	-0.101
0	-7.934	2.850	-0.105
0	-7.932	2.848	-0.108
0	-7.929	2.846	-0.113
0	-7.927	2.844	-0.118
0	-7.925	2.842	-0.122
0	-7.922	2.840	-0.127
0	-7.920	2.839	-0.131
0	-7.917	2.836	-0.137
0	-7.913	2.834	-0.142
0	-7.907	2.832	-0.147
0	-7.901	2.832	-0.151
0	-7.896	2.832	-0.154
0	-7.891	2.833	-0.157
0	-7.887	2.835	-0.159
0	-7.883	2.837	-0.162
0	-7.878	2.841	-0.165
0	-7.873	2.844	-0.168
0	-7.867	2.848	-0.171
0	-7.863	2.852	-0.174
0	-7.859	2.856	-0.178
0	-7.855	2.860	-0.182
0	-7.851	2.864	-0.188
0	-7.848	2.867	-0.194
0	-7.847	2.868	-0.197
0	-7.846	2.869	-0.199
0	-7.845	2.869	-0.200
0	-7.845	2.870	-0.201
0	-7.845	2.870	-0.201
0	-7.844	2.871	-0.203
0	-7.844	2.873	-0.207
0	-7.844	2.876	-0.211
0	-7.845	2.878	-0.216
0	-7.848	2.882	-0.221
0	-7.852	2.887	-0.226
0	-7.855	2.890	-0.228
0	-7.858	2.895	-0.231
0	-7.859	2.897	-0.231
0	-7.860	2.900	-0.232
0	-7.861	2.901	-0.232
0	-7.861	2.902	-0.233
0	-7.862	2.906	-0.233
0	-7.863	2.911	-0.235
0	-7.864	2.918	-0.236
0	-7.864	2.923	-0.238
0	-7.863	2.929	-0.240
0	-7.863	2.934	-0.243
0	-7.862	2.939	-0.245
0	-7.861	2.943	-0.248
0	-7.861	2.947	-0.251
0	-7.860	2.952	-0.254
0	-7.860	2.956	-0.257
0	-7.859	2.962	-0.261
0	-7.859	2.968	-0.264
0	-7.860	2.974	-0.266
0	-7.861	2.980	-0.267
0	-7.862	2.985	-0.266
0	-7.863	2.991	-0.265
0	-7.865	2.998	-0.263
0	-7.866	3.000	-0.263
0	-7.866	3.000	-0.263
0	-7.866	3.001	-0.262
0	-7.866	3.002	-0.262
0	-7.868	3.006	-0.260
0	-7.870	3.011	-0.255
0	-7.872	3.016	-0.249
0	-7.873	3.019	-0.245
0	-7.874	3.021	-0.241
0	-7.876	3.022	-0.236
0	-7.876	3.023	-0.233
0	-7.877	3.024	-0.229
0	-7.877	3.024	-0.224
0	-7.877	3.025	-0.218
0	-7.876	3.025	-0.212
0	-7.875	3.025	-0.207
0	-7.873	3.026	-0.201
0	-7.871	3.026	-0.196
0	-7.868	3.027	-0.191
0	-7.865	3.027	-0.185
0	-7.861	3.028	-0.178
0	-7.858	3.029	-0.174
0	-7.855	3.029	-0.169
0	-7.850	3.029	-0.166
0	-7.845	3.029	-0.163
0	-7.840	3.029	-0.161
0	-7.835	3.029	-0.160
0	-7.829	3.030	-0.160
0	-7.823	3.030	-0.161
0	-7.816	3.031	-0.163
0	-7.810	3.032	-0.165
0	-7.805	3.034	-0.169
0	-7.801	3.036	-0.174
0	-7.799	3.039	-0.180
0	-7.798	3.042	-0.185
0	-7.798	3.046	-0.190
0	-7.799	3.049	-0.195
0	-7.802	3.053	-0.199
0	-7.804	3.056	-0.203
0	-7.807	3.059	-0.206
0	-7.810	3.062	-0.208
0	-7.813	3.066	-0.210
0	-7.816	3.070	-0.211
0	-7.821	3.074	-0.212
0	-7.825	3.079	-0.212
0	-7.829	3.084	-0.212
0	-7.833	3.089	-0.210
0	-7.837	3.093	-0.207
0	-7.840	3.097	-0.204
0	-7.842	3.099	-0.202
0	-7.842	3.100	-0.202
0	-7.843	3.100	-0.201
0	-7.843	3.101	-0.201
0	-7.844	3.102	-0.200
0	-7.844	3.102	-0.200
0	-7.844	3.103	-0.199
0	-7.846	3.105	-0.196
0	-7.848	3.109	-0.192
0	-7.849	3.111	-0.189
0	-7.850	3.114	-0.185
0	-7.850	3.116	-0.182
0	-7.850	3.118	-0.178
0	-7.850	3.121	-0.174
0	-7.849	3.124	-0.169
0	-7.847	3.126	-0.165
0	-7.846	3.129	-0.161
0	-7.843	3.131	-0.158
0	-7.840	3.134	-0.154
0	-7.837	3.135	-0.150
0	-7.833	3.136	-0.148
0	-7.828	3.137	-0.146
0	-7.823	3.138	-0.146
0	-7.818	3.138	-0.146
0	-7.813	3.138	-0.147
0	-7.809	3.138	-0.149
0	-7.804	3.136	-0.152
0	-7.801	3.135	-0.155
0	-7.800	3.135	-0.156
0	-7.800	3.135	-0.156
0	-7.799	3.134	-0.157
0	-7.799	3.134	-0.157
0	-7.797	3.133	-0.161
0	-7.794	3.132	-0.164
0	-7.791	3.131	-0.169
0	-7.785	3.128	-0.176
0	-7.782	3.125	-0.182
0	-7.779	3.123	-0.187
0	-7.775	3.120	-0.193
0	-7.773	3.118	-0.198
0	-7.770	3.117	-0.203
0	-7.767	3.115	-0.208
0	-7.764	3.114	-0.212
0	-7.762	3.112	-0.217
0	-7.759	3.110	-0.222
0	-7.756	3.108	-0.225
0	-7.754	3.106	-0.229
0	-7.751	3.103	-0.233
0	-7.748	3.101	-0.237
0	-7.745	3.098	-0.240
0	-7.742	3.094	-0.243
0	-7.739	3.092	-0.246
0	-7.735	3.088	-0.250
0	-7.731	3.084	-0.255
0	-7.727	3.082	-0.259
0	-7.723	3.080	-0.264
0	-7.719	3.078	-0.268
0	-7.715	3.078	-0.272
0	-7.710	3.079	-0.275
0	-7.705	3.081	-0.279
0	-7.701	3.083	-0.282
0	-7.700	3.083	-0.283
0	-7.699	3.084	-0.284
0	-7.699	3.084	-0.284
0	-7.696	3.087	-0.287
0	-7.694	3.090	-0.290
0	-7.693	3.094	-0.294
0	-7.692	3.099	-0.298
0	-7.692	3.106	-0.302
0	-7.694	3.112	-0.305
0	-7.695	3.117	-0.306
0	-7.697	3.122	-0.307
0	-7.699	3.127	-0.306
0	-7.700	3.129	-0.306
0	-7.700	3.130	-0.306
0	-7.700	3.131	-0.306
0	-7.701	3.131	-0.306
0	-7.702	3.135	-0.305
0	-7.703	3.139	-0.303
0	-7.705	3.143	-0.302
0	-7.706	3.147	-0.301
0	-7.707	3.151	-0.300
0	-7.709	3.156	-0.299
0	-7.710	3.159	-0.298
0	-7.711	3.163	-0.297
0	-7.712	3.166	-0.296
0	-7.715	3.171	-0.296
0	-7.718	3.176	-0.296
0	-7.722	3.181	-0.297
0	-7.725	3.186	-0.300
0	-7.728	3.189	-0.303
0	-7.731	3.192	-0.306
0	-7.734	3.194	-0.310
0	-7.737	3.196	-0.313
0	-7.741	3.198	-0.318
0	-7.745	3.200	-0.322
0	-7.748	3.201	-0.326
0	-7.751	3.201	-0.330
0	-7.754	3.201	-0.334
0	-7.759	3.201	-0.339
0	-7.762	3.201	-0.343
0	-7.767	3.201	-0.348
0	-7.771	3.201	-0.352
0	-7.775	3.201	-0.356
0	-7.779	3.200	-0.360
0	-7.783	3.200	-0.364
0	-7.787	3.199	-0.367
0	-7.791	3.199	-0.370
0	-7.796	3.198	-0.373
0	-7.799	3.198	-0.374
0	-7.800	3.198	-0.375
0	-7.801	3.198	-0.375
0	-7.802	3.198	-0.376
0	-7.807	3.197	-0.378
0	-7.816	3.197	-0.379
0	-7.822	3.197	-0.378
0	-7.827	3.196	-0.377
0	-7.831	3.196	-0.374
0	-7.836	3.195	-0.370
0	-7.838	3.193	-0.365
0	-7.840	3.190	-0.359
0	-7.840	3.187	-0.354
0	-7.838	3.184	-0.349
0	-7.836	3.181	-0.346
0	-7.832	3.178	-0.343
0	-7.827	3.175	-0.342
0	-7.821	3.173	-0.342
0	-7.817	3.172	-0.342
0	-7.813	3.171	-0.343
0	-7.809	3.171	-0.345
0	-7.805	3.172	-0.347
0	-7.801	3.173	-0.351
0	-7.800	3.173	-0.352
0	-7.799	3.174	-0.353
0	-7.799	3.174	-0.354
0	-7.797	3.175	-0.357
0	-7.794	3.177	-0.362
0	-7.792	3.179	-0.368
0	-7.790	3.180	-0.373
0	-7.788	3.182	-0.379
0	-7.787	3.183	-0.387
0	-7.786	3.185	-0.394
0	-7.786	3.187	-0.399
0	-7.786	3.188	-0.403
