#i	X	Y	Z
0	-4.265	-8.682	-4.414
0	-4.270	-8.688	-4.430
0	-4.277	-8.696	-4.450
0	-4.284	-8.705	-4.470
0	-4.291	-8.714	-4.489
0	-4.297	-8.723	-4.506
0	-4.300	-8.726	-4.513
0	-4.304	-8.732	-4.524
0	-4.309	-8.739	-4.536
0	-4.315	-8.748	-4.554
0	-4.323	-8.759	-4.573
0	-4.331	-8.772	-4.597
0	-4.339	-8.784	-4.620
0	-4.348	-8.797	-4.645
0	-4.356	-8.810	-4.669
0	-4.361	-8.818	-4.682
0	-4.367	-8.826	-4.697
0	-4.373	-8.836	-4.713
0	-4.379	-8.845	-4.727
0	-4.385	-8.854	-4.744
0	-4.392	-8.863	-4.759
0	-4.397	-8.872	-4.773
0	-4.405	-8.882	-4.790
0	-4.409	-8.888	-4.800
0	-4.414	-8.896	-4.813
0	-4.417	-8.900	-4.819
0	-4.423	-8.909	-4.834
0	-4.429	-8.918	-4.848
0	-4.438	-8.931	-4.868
0	-4.446	-8.943	-4.886
0	-4.457	-8.959	-4.912
0	-4.464	-8.969	-4.927
0	-4.471	-8.978	-4.943
0	-4.480	-8.991	-4.963
0	-4.486	-9.000	-4.977
0	-4.491	-9.008	-4.989
0	-4.496	-9.014	-4.998
0	-4.501	-9.022	-5.009
0	-4.507	-9.030	-5.021
0	-4.517	-9.043	-5.041
0	-4.526	-9.056	-5.060
0	-4.537	-9.071	-5.081
0	-4.544	-9.081	-5.094
0	-4.546	-9.084	-5.099
0	-4.553	-9.093	-5.112
0	-4.558	-9.100	-5.121
0	-4.564	-9.108	-5.133
0	-4.570	-9.117	-5.144
0	-4.580	-9.130	-5.162
0	-4.591	-9.145	-5.182
0	-4.598	-9.154	-5.196
0	-4.600	-9.157	-5.200
0	-4.606	-9.165	-5.211
0	-4.612	-9.174	-5.222
0	-4.619	-9.185	-5.236
0	-4.630	-9.199	-5.253
0	-4.637	-9.210	-5.266
0	-4.644	-9.220	-5.277
0	-4.653	-9.233	-5.293
0	-4.657	-9.239	-5.300
0	-4.664	-9.249	-5.312
0	-4.671	-9.260	-5.324
0	-4.682	-9.275	-5.340
0	-4.692	-9.290	-5.357
0	-4.703	-9.307	-5.373
0	-4.714	-9.324	-5.389
0	-4.730	-9.351	-5.412
0	-4.746	-9.377	-5.434
0	-4.756	-9.394	-5.447
0	-4.766	-9.412	-5.460
0	-4.778	-9.432	-5.474
0	-4.791	-9.455	-5.489
0	-4.806	-9.482	-5.505
0	-4.817	-9.503	-5.517
0	-4.829	-9.526	-5.530
0	-4.841	-9.551	-5.542
0	-4.853	-9.576	-5.554
0	-4.868	-9.606	-5.567
0	-4.882	-9.636	-5.580
0	-4.895	-9.665	-5.590
0	-4.899	-9.675	-5.594
0	-4.906	-9.691	-5.600
0	-4.910	-9.700	-5.603
0	-4.914	-9.710	-5.606
0	-4.921	-9.726	-5.611
0	-4.929	-9.746	-5.618
0	-4.940	-9.771	-5.627
0	-4.953	-9.800	-5.636
0	-4.965	-9.829	-5.646
0	-4.978	-9.860	-5.657
0	-4.991	-9.891	-5.667
0	-4.994	-9.899	-5.670
0	-5.000	-9.912	-5.674
0	-5.005	-9.925	-5.679
0	-5.011	-9.939	-5.683
0	-5.019	-9.958	-5.690
0	-5.028	-9.980	-5.698
0	-5.037	-10.003	-5.706
0	-5.047	-10.028	-5.714
0	-5.057	-10.055	-5.722
0	-5.066	-10.080	-5.730
0	-5.073	-10.097	-5.734
0	-5.080	-10.116	-5.739
0	-5.086	-10.134	-5.744
0	-5.098	-10.167	-5.753
0	-5.108	-10.192	-5.760
0	-5.118	-10.219	-5.767
0	-5.127	-10.246	-5.773
0	-5.136	-10.272	-5.778
0	-5.147	-10.303	-5.784
0	-5.161	-10.347	-5.792
0	-5.174	-10.390	-5.798
0	-5.177	-10.400	-5.799
0	-5.179	-10.407	-5.800
0	-5.182	-10.416	-5.801
0	-5.185	-10.427	-5.802
0	-5.191	-10.446	-5.804
0	-5.198	-10.473	-5.806
0	-5.206	-10.501	-5.808
0	-5.213	-10.527	-5.810
0	-5.220	-10.554	-5.812
0	-5.228	-10.583	-5.814
0	-5.232	-10.600	-5.815
0	-5.239	-10.624	-5.817
0	-5.245	-10.647	-5.818
0	-5.252	-10.674	-5.819
0	-5.259	-10.705	-5.819
0	-5.269	-10.746	-5.818
0	-5.278	-10.789	-5.816
0	-5.285	-10.828	-5.813
0	-5.292	-10.866	-5.809
0	-5.299	-10.905	-5.803
0	-5.302	-10.923	-5.800
0	-5.305	-10.943	-5.797
0	-5.308	-10.963	-5.793
0	-5.312	-10.992	-5.789
0	-5.318	-11.027	-5.783
0	-5.325	-11.071	-5.775
0	-5.330	-11.109	-5.769
0	-5.336	-11.146	-5.763
0	-5.342	-11.183	-5.757
0	-5.347	-11.217	-5.751
0	-5.352	-11.255	-5.745
0	-5.358	-11.296	-5.738
0	-5.362	-11.320	-5.734
0	-5.365	-11.345	-5.729
0	-5.369	-11.374	-5.724
0	-5.371	-11.395	-5.719
0	-5.374	-11.417	-5.714
0	-5.377	-11.439	-5.709
0	-5.380	-11.467	-5.703
0	-5.381	-11.479	-5.701
0	-5.384	-11.500	-5.696
0	-5.386	-11.521	-5.691
0	-5.389	-11.547	-5.684
0	-5.391	-11.575	-5.676
0	-5.393	-11.604	-5.668
0	-5.394	-11.635	-5.658
0	-5.395	-11.665	-5.648
0	-5.395	-11.692	-5.638
0	-5.395	-11.724	-5.626
0	-5.395	-11.753	-5.615
0	-5.396	-11.782	-5.604
0	-5.396	-11.796	-5.600
0	-5.396	-11.816	-5.592
0	-5.396	-11.836	-5.584
0	-5.395	-11.860	-5.575
0	-5.394	-11.884	-5.565
0	-5.394	-11.899	-5.558
0	-5.393	-11.918	-5.550
0	-5.392	-11.938	-5.541
0	-5.391	-11.962	-5.531
0	-5.390	-11.990	-5.518
0	-5.389	-12.021	-5.505
0	-5.389	-12.031	-5.500
0	-5.388	-12.052	-5.491
0	-5.387	-12.073	-5.482
0	-5.385	-12.095	-5.472
0	-5.385	-12.100	-5.469
0	-5.385	-12.106	-5.466
0	-5.384	-12.119	-5.460
0	-5.382	-12.140	-5.450
0	-5.380	-12.167	-5.437
0	-5.378	-12.197	-5.422
0	-5.377	-12.218	-5.412
0	-5.375	-12.238	-5.402
0	-5.372	-12.261	-5.390
0	-5.370	-12.284	-5.378
0	-5.368	-12.300	-5.369
0	-5.366	-12.315	-5.360
0	-5.364	-12.330	-5.351
0	-5.362	-12.350	-5.340
0	-5.358	-12.375	-5.326
0	-5.353	-12.414	-5.303
0	-5.351	-12.437	-5.290
0	-5.348	-12.462	-5.277
0	-5.345	-12.491	-5.260
0	-5.342	-12.524	-5.242
0	-5.339	-12.551	-5.227
0	-5.336	-12.576	-5.213
0	-5.334	-12.599	-5.200
0	-5.332	-12.622	-5.188
0	-5.329	-12.648	-5.174
0	-5.326	-12.676	-5.159
0	-5.324	-12.696	-5.148
0	-5.321	-12.722	-5.134
0	-5.317	-12.747	-5.120
0	-5.314	-12.771	-5.105
0	-5.312	-12.780	-5.100
0	-5.309	-12.795	-5.091
0	-5.308	-12.800	-5.087
0	-5.306	-12.814	-5.078
0	-5.303	-12.828	-5.069
0	-5.301	-12.839	-5.061
0	-5.297	-12.856	-5.050
0	-5.293	-12.873	-5.038
0	-5.289	-12.894	-5.024
0	-5.284	-12.915	-5.010
0	-5.279	-12.936	-4.995
0	-5.275	-12.955	-4.983
0	-5.271	-12.975	-4.970
0	-5.267	-12.995	-4.956
0	-5.262	-13.019	-4.939
0	-5.256	-13.042	-4.923
0	-5.251	-13.066	-4.907
0	-5.249	-13.076	-4.901
0	-5.246	-13.091	-4.890
0	-5.242	-13.106	-4.880
0	-5.237	-13.126	-4.866
0	-5.232	-13.146	-4.852
0	-5.226	-13.167	-4.836
0	-5.220	-13.188	-4.819
0	-5.213	-13.210	-4.801
0	-5.205	-13.232	-4.782
0	-5.197	-13.257	-4.761
0	-5.189	-13.282	-4.739
0	-5.182	-13.303	-4.722
0	-5.177	-13.319	-4.709
0	-5.172	-13.334	-4.696
0	-5.167	-13.352	-4.681
0	-5.160	-13.374	-4.663
0	-5.154	-13.393	-4.648
0	-5.152	-13.400	-4.642
0	-5.148	-13.411	-4.633
0	-5.143	-13.424	-4.621
0	-5.138	-13.440	-4.608
0	-5.135	-13.447	-4.601
0	-5.130	-13.460	-4.590
0	-5.125	-13.473	-4.577
0	-5.119	-13.489	-4.563
0	-5.116	-13.498	-4.555
0	-5.111	-13.510	-4.544
0	-5.107	-13.523	-4.532
0	-5.101	-13.537	-4.518
0	-5.095	-13.550	-4.506
0	-5.093	-13.556	-4.500
0	-5.088	-13.567	-4.489
0	-5.083	-13.579	-4.477
0	-5.077	-13.594	-4.463
0	-5.074	-13.600	-4.457
0	-5.067	-13.614	-4.442
0	-5.061	-13.628	-4.427
0	-5.055	-13.642	-4.413
0	-5.050	-13.653	-4.403
0	-5.045	-13.665	-4.390
0	-5.039	-13.677	-4.377
0	-5.033	-13.691	-4.362
0	-5.030	-13.699	-4.353
0	-5.024	-13.711	-4.340
0	-5.019	-13.722	-4.327
0	-5.013	-13.735	-4.312
0	-5.006	-13.748	-4.296
0	-5.000	-13.760	-4.283
0	-4.994	-13.771	-4.270
0	-4.988	-13.782	-4.256
0	-4.982	-13.792	-4.243
0	-4.978	-13.799	-4.234
0	-4.972	-13.809	-4.221
0	-4.965	-13.822	-4.204
0	-4.956	-13.836	-4.185
0	-4.947	-13.850	-4.167
0	-4.939	-13.864	-4.150
0	-4.932	-13.877	-4.134
0	-4.924	-13.890	-4.118
0	-4.919	-13.899	-4.106
0	-4.913	-13.909	-4.094
0	-4.908	-13.917	-4.083
0	-4.901	-13.928	-4.068
0	-4.894	-13.939	-4.054
0	-4.886	-13.951	-4.038
0	-4.878	-13.963	-4.022
0	-4.870	-13.975	-4.005
0	-4.861	-13.990	-3.986
0	-4.852	-14.006	-3.965
0	-4.843	-14.021	-3.946
0	-4.836	-14.034	-3.929
0	-4.828	-14.048	-3.911
0	-4.824	-14.056	-3.901
0	-4.819	-14.065	-3.889
0	-4.814	-14.073	-3.878
0	-4.808	-14.083	-3.864
0	-4.801	-14.092	-3.850
0	-4.794	-14.103	-3.834
0	-4.787	-14.113	-3.819
0	-4.780	-14.123	-3.803
0	-4.773	-14.133	-3.788
0	-4.765	-14.144	-3.772
0	-4.757	-14.156	-3.754
0	-4.746	-14.170	-3.734
0	-4.738	-14.182	-3.717
0	-4.729	-14.193	-3.701
0	-4.719	-14.205	-3.684
0	-4.711	-14.215	-3.668
0	-4.702	-14.225	-3.652
0	-4.692	-14.236	-3.633
0	-4.681	-14.248	-3.614
0	-4.671	-14.259	-3.595
0	-4.662	-14.269	-3.578
0	-4.653	-14.279	-3.561
0	-4.644	-14.289	-3.544
0	-4.636	-14.298	-3.529
0	-4.631	-14.305	-3.518
0	-4.626	-14.310	-3.508
0	-4.623	-14.314	-3.501
0	-4.616	-14.321	-3.487
0	-4.610	-14.328	-3.474
0	-4.602	-14.336	-3.458
0	-4.595	-14.343	-3.443
0	-4.587	-14.351	-3.427
0	-4.579	-14.358	-3.411
0	-4.575	-14.362	-3.402
0	-4.569	-14.367	-3.390
0	-4.563	-14.373	-3.377
0	-4.554	-14.381	-3.359
0	-4.542	-14.391	-3.335
0	-4.531	-14.400	-3.313
0	-4.520	-14.409	-3.292
0	-4.511	-14.416	-3.274
0	-4.504	-14.421	-3.261
0	-4.498	-14.426	-3.249
0	-4.489	-14.433	-3.230
0	-4.480	-14.440	-3.212
0	-4.475	-14.443	-3.202
0	-4.470	-14.447	-3.191
0	-4.464	-14.451	-3.179
0	-4.456	-14.455	-3.163
0	-4.447	-14.460	-3.146
0	-4.438	-14.464	-3.129
0	-4.428	-14.468	-3.112
0	-4.421	-14.470	-3.100
0	-4.414	-14.472	-3.089
0	-4.408	-14.474	-3.078
0	-4.402	-14.476	-3.068
0	-4.393	-14.479	-3.054
0	-4.384	-14.481	-3.038
0	-4.374	-14.484	-3.022
0	-4.363	-14.486	-3.005
0	-4.353	-14.488	-2.988
0	-4.343	-14.490	-2.974
0	-4.333	-14.490	-2.958
0	-4.322	-14.491	-2.941
0	-4.310	-14.491	-2.923
0	-4.302	-14.491	-2.911
0	-4.299	-14.490	-2.906
0	-4.296	-14.490	-2.902
0	-4.290	-14.490	-2.893
0	-4.283	-14.489	-2.883
0	-4.274	-14.487	-2.870
0	-4.264	-14.486	-2.856
0	-4.253	-14.483	-2.840
0	-4.242	-14.480	-2.825
0	-4.230	-14.477	-2.807
0	-4.225	-14.475	-2.801
0	-4.217	-14.473	-2.790
0	-4.209	-14.470	-2.778
0	-4.200	-14.467	-2.765
0	-4.191	-14.464	-2.752
0	-4.181	-14.461	-2.737
0	-4.170	-14.458	-2.722
0	-4.159	-14.456	-2.706
0	-4.155	-14.455	-2.701
0	-4.147	-14.452	-2.688
0	-4.138	-14.450	-2.675
0	-4.128	-14.447	-2.661
0	-4.115	-14.442	-2.644
0	-4.105	-14.438	-2.631
0	-4.101	-14.436	-2.625
0	-4.093	-14.432	-2.615
0	-4.085	-14.429	-2.604
0	-4.082	-14.427	-2.600
0	-4.076	-14.425	-2.593
0	-4.070	-14.422	-2.585
0	-4.062	-14.418	-2.575
0	-4.053	-14.413	-2.563
0	-4.040	-14.406	-2.548
0	-4.032	-14.402	-2.538
0	-4.028	-14.400	-2.534
0	-4.020	-14.396	-2.524
0	-4.011	-14.391	-2.515
0	-4.002	-14.387	-2.506
0	-4.000	-14.386	-2.503
0	-3.997	-14.385	-2.501
0	-3.991	-14.382	-2.494
0	-3.983	-14.378	-2.486
0	-3.974	-14.374	-2.476
0	-3.963	-14.369	-2.465
0	-3.951	-14.364	-2.453
0	-3.940	-14.359	-2.441
0	-3.928	-14.354	-2.429
0	-3.914	-14.347	-2.413
0	-3.903	-14.342	-2.401
0	-3.893	-14.338	-2.389
0	-3.881	-14.332	-2.375
0	-3.871	-14.328	-2.364
0	-3.862	-14.323	-2.352
0	-3.850	-14.318	-2.338
0	-3.838	-14.314	-2.325
0	-3.826	-14.309	-2.311
0	-3.819	-14.305	-2.302
0	-3.810	-14.301	-2.291
0	-3.801	-14.297	-2.281
0	-3.792	-14.293	-2.270
0	-3.783	-14.288	-2.259
0	-3.773	-14.284	-2.247
0	-3.763	-14.279	-2.235
0	-3.752	-14.275	-2.223
0	-3.743	-14.271	-2.211
0	-3.735	-14.267	-2.202
0	-3.728	-14.264	-2.194
0	-3.721	-14.261	-2.185
0	-3.711	-14.257	-2.175
0	-3.703	-14.253	-2.166
0	-3.700	-14.252	-2.163
0	-3.693	-14.249	-2.156
0	-3.685	-14.245	-2.148
0	-3.673	-14.240	-2.135
0	-3.658	-14.232	-2.119
0	-3.648	-14.227	-2.108
0	-3.638	-14.222	-2.096
0	-3.627	-14.215	-2.084
0	-3.616	-14.209	-2.071
0	-3.605	-14.202	-2.058
0	-3.602	-14.200	-2.054
0	-3.595	-14.196	-2.046
0	-3.589	-14.192	-2.039
0	-3.581	-14.188	-2.029
0	-3.572	-14.182	-2.019
0	-3.563	-14.177	-2.010
0	-3.551	-14.171	-1.999
0	-3.540	-14.164	-1.988
0	-3.529	-14.158	-1.978
0	-3.517	-14.152	-1.968
0	-3.504	-14.144	-1.958
0	-3.500	-14.142	-1.955
0	-3.490	-14.137	-1.948
0	-3.479	-14.130	-1.940
0	-3.467	-14.124	-1.932
0	-3.454	-14.116	-1.922
0	-3.442	-14.110	-1.915
0	-3.431	-14.103	-1.907
0	-3.419	-14.097	-1.899
0	-3.406	-14.090	-1.891
0	-3.401	-14.087	-1.888
0	-3.391	-14.081	-1.881
0	-3.381	-14.076	-1.875
0	-3.370	-14.069	-1.868
0	-3.357	-14.062	-1.860
0	-3.345	-14.054	-1.853
0	-3.333	-14.046	-1.846
0	-3.321	-14.038	-1.839
0	-3.310	-14.031	-1.833
0	-3.299	-14.024	-1.827
0	-3.287	-14.015	-1.821
0	-3.275	-14.006	-1.815
0	-3.262	-13.997	-1.809
0	-3.250	-13.987	-1.803
0	-3.244	-13.983	-1.800
0	-3.234	-13.976	-1.796
0	-3.224	-13.968	-1.792
0	-3.213	-13.959	-1.787
0	-3.199	-13.948	-1.781
0	-3.187	-13.938	-1.775
0	-3.174	-13.929	-1.769
0	-3.162	-13.919	-1.764
0	-3.151	-13.910	-1.759
0	-3.139	-13.901	-1.754
0	-3.128	-13.892	-1.749
0	-3.118	-13.884	-1.744
0	-3.107	-13.875	-1.740
0	-3.096	-13.866	-1.735
0	-3.083	-13.856	-1.730
0	-3.071	-13.847	-1.726
0	-3.058	-13.837	-1.722
0	-3.046	-13.828	-1.719
0	-3.033	-13.819	-1.715
0	-3.021	-13.811	-1.712
0	-3.011	-13.803	-1.710
0	-3.006	-13.800	-1.709
0	-2.995	-13.792	-1.707
0	-2.985	-13.784	-1.705
0	-2.974	-13.776	-1.702
0	-2.965	-13.769	-1.700
0	-2.955	-13.761	-1.698
0	-2.945	-13.754	-1.696
0	-2.933	-13.745	-1.695
0	-2.921	-13.736	-1.693
0	-2.906	-13.724	-1.691
0	-2.894	-13.715	-1.690
0	-2.882	-13.705	-1.689
0	-2.869	-13.696	-1.688
0	-2.857	-13.686	-1.688
0	-2.843	-13.675	-1.687
0	-2.826	-13.662	-1.687
0	-2.814	-13.652	-1.687
0	-2.803	-13.643	-1.687
0	-2.789	-13.631	-1.688
0	-2.775	-13.620	-1.688
0	-2.760	-13.608	-1.688
0	-2.748	-13.597	-1.688
0	-2.735	-13.586	-1.688
0	-2.723	-13.576	-1.689
0	-2.709	-13.563	-1.689
0	-2.702	-13.557	-1.689
0	-2.690	-13.547	-1.689
0	-2.679	-13.536	-1.690
0	-2.667	-13.525	-1.691
0	-2.656	-13.514	-1.693
0	-2.644	-13.503	-1.694
0	-2.632	-13.492	-1.696
0	-2.620	-13.481	-1.699
0	-2.607	-13.469	-1.701
0	-2.595	-13.458	-1.704
0	-2.583	-13.447	-1.708
0	-2.567	-13.434	-1.712
0	-2.554	-13.422	-1.716
0	-2.544	-13.413	-1.720
0	-2.532	-13.404	-1.725
0	-2.528	-13.401	-1.727
0	-2.519	-13.393	-1.730
0	-2.510	-13.386	-1.735
0	-2.501	-13.379	-1.738
0	-2.492	-13.372	-1.743
0	-2.483	-13.366	-1.747
0	-2.473	-13.358	-1.752
0	-2.462	-13.350	-1.758
0	-2.449	-13.341	-1.765
0	-2.438	-13.334	-1.771
0	-2.427	-13.325	-1.778
0	-2.412	-13.315	-1.788
0	-2.402	-13.308	-1.796
0	-2.392	-13.300	-1.804
0	-2.381	-13.293	-1.812
0	-2.371	-13.285	-1.820
0	-2.359	-13.277	-1.829
0	-2.350	-13.269	-1.837
0	-2.340	-13.262	-1.844
0	-2.330	-13.255	-1.852
0	-2.321	-13.247	-1.859
0	-2.312	-13.240	-1.866
0	-2.302	-13.232	-1.874
0	-2.291	-13.223	-1.883
0	-2.278	-13.213	-1.892
0	-2.266	-13.204	-1.901
0	-2.256	-13.196	-1.908
0	-2.245	-13.188	-1.917
0	-2.234	-13.179	-1.925
0	-2.223	-13.171	-1.933
0	-2.212	-13.161	-1.941
0	-2.200	-13.152	-1.950
0	-2.192	-13.145	-1.956
0	-2.183	-13.138	-1.962
0	-2.173	-13.129	-1.971
0	-2.164	-13.121	-1.979
0	-2.154	-13.113	-1.987
0	-2.145	-13.105	-1.996
0	-2.141	-13.102	-2.000
0	-2.130	-13.094	-2.010
0	-2.119	-13.085	-2.022
0	-2.108	-13.077	-2.034
0	-2.101	-13.072	-2.041
0	-2.094	-13.068	-2.049
0	-2.086	-13.063	-2.057
0	-2.077	-13.057	-2.067
0	-2.068	-13.051	-2.077
0	-2.058	-13.044	-2.089
0	-2.047	-13.037	-2.101
0	-2.037	-13.029	-2.114
0	-2.027	-13.022	-2.126
0	-2.018	-13.015	-2.137
0	-2.007	-13.007	-2.150
0	-1.999	-13.000	-2.161
0	-1.990	-12.993	-2.171
0	-1.981	-12.986	-2.183
0	-1.971	-12.977	-2.196
0	-1.962	-12.970	-2.207
0	-1.952	-12.962	-2.219
0	-1.941	-12.954	-2.232
0	-1.931	-12.946	-2.244
0	-1.922	-12.939	-2.255
0	-1.912	-12.932	-2.267
0	-1.903	-12.925	-2.279
0	-1.893	-12.918	-2.291
0	-1.886	-12.913	-2.299
0	-1.879	-12.908	-2.308
0	-1.872	-12.903	-2.316
0	-1.864	-12.897	-2.326
0	-1.856	-12.892	-2.336
0	-1.846	-12.885	-2.350
0	-1.836	-12.879	-2.362
0	-1.827	-12.873	-2.376
0	-1.818	-12.867	-2.389
0	-1.809	-12.862	-2.403
0	-1.800	-12.857	-2.418
0	-1.792	-12.853	-2.431
0	-1.785	-12.849	-2.442
0	-1.778	-12.846	-2.452
0	-1.767	-12.839	-2.471
0	-1.757	-12.834	-2.487
0	-1.751	-12.831	-2.498
0	-1.744	-12.827	-2.510
0	-1.738	-12.823	-2.521
0	-1.730	-12.818	-2.536
0	-1.722	-12.814	-2.551
0	-1.714	-12.810	-2.567
0	-1.706	-12.806	-2.582
0	-1.699	-12.803	-2.596
0	-1.698	-12.802	-2.600
0	-1.693	-12.800	-2.609
0	-1.689	-12.798	-2.619
0	-1.684	-12.796	-2.628
0	-1.677	-12.794	-2.644
0	-1.670	-12.791	-2.660
0	-1.663	-12.789	-2.676
0	-1.656	-12.787	-2.692
0	-1.650	-12.786	-2.706
0	-1.643	-12.784	-2.723
0	-1.636	-12.783	-2.739
0	-1.630	-12.782	-2.755
0	-1.623	-12.781	-2.772
0	-1.616	-12.780	-2.788
0	-1.612	-12.780	-2.798
0	-1.607	-12.780	-2.810
0	-1.601	-12.780	-2.822
0	-1.595	-12.780	-2.837
0	-1.587	-12.780	-2.856
0	-1.578	-12.781	-2.875
0	-1.566	-12.781	-2.902
0	-1.559	-12.781	-2.918
0	-1.551	-12.782	-2.936
0	-1.543	-12.782	-2.954
0	-1.536	-12.783	-2.970
0	-1.529	-12.783	-2.986
0	-1.521	-12.783	-3.004
0	-1.514	-12.782	-3.021
0	-1.507	-12.782	-3.038
0	-1.500	-12.782	-3.054
0	-1.495	-12.782	-3.067
0	-1.490	-12.782	-3.080
0	-1.485	-12.782	-3.092
0	-1.480	-12.782	-3.105
0	-1.474	-12.782	-3.118
0	-1.467	-12.783	-3.139
0	-1.459	-12.785	-3.159
0	-1.452	-12.787	-3.180
0	-1.447	-12.790	-3.198
0	-1.441	-12.793	-3.217
0	-1.435	-12.797	-3.236
0	-1.432	-12.800	-3.249
0	-1.428	-12.803	-3.262
0	-1.425	-12.806	-3.275
0	-1.420	-12.810	-3.290
0	-1.418	-12.812	-3.298
0	-1.414	-12.815	-3.311
0	-1.410	-12.819	-3.325
0	-1.404	-12.825	-3.344
0	-1.399	-12.830	-3.362
0	-1.393	-12.836	-3.382
0	-1.388	-12.843	-3.402
0	-1.381	-12.852	-3.425
0	-1.376	-12.861	-3.448
0	-1.371	-12.869	-3.466
0	-1.367	-12.877	-3.483
0	-1.364	-12.886	-3.500
0	-1.359	-12.898	-3.522
0	-1.354	-12.910	-3.543
0	-1.351	-12.918	-3.558
0	-1.347	-12.928	-3.574
0	-1.343	-12.939	-3.591
0	-1.338	-12.951	-3.610
0	-1.333	-12.965	-3.629
0	-1.329	-12.978	-3.646
0	-1.325	-12.991	-3.663
0	-1.321	-13.005	-3.679
0	-1.317	-13.018	-3.694
0	-1.313	-13.032	-3.710
0	-1.309	-13.045	-3.725
0	-1.305	-13.058	-3.738
0	-1.301	-13.071	-3.752
0	-1.297	-13.084	-3.765
0	-1.293	-13.097	-3.779
0	-1.290	-13.111	-3.792
0	-1.286	-13.124	-3.806
0	-1.283	-13.135	-3.818
0	-1.280	-13.147	-3.830
0	-1.277	-13.159	-3.843
0	-1.273	-13.172	-3.856
0	-1.270	-13.186	-3.871
0	-1.266	-13.199	-3.886
0	-1.262	-13.213	-3.901
0	-1.257	-13.232	-3.923
0	-1.253	-13.247	-3.940
0	-1.249	-13.260	-3.955
0	-1.245	-13.274	-3.971
0	-1.241	-13.288	-3.987
0	-1.239	-13.298	-3.998
0	-1.235	-13.312	-4.014
0	-1.231	-13.327	-4.030
0	-1.227	-13.343	-4.047
0	-1.223	-13.360	-4.064
0	-1.219	-13.377	-4.080
0	-1.215	-13.391	-4.093
0	-1.213	-13.398	-4.099
0	-1.210	-13.411	-4.111
0	-1.206	-13.424	-4.122
0	-1.202	-13.438	-4.134
0	-1.200	-13.444	-4.140
0	-1.196	-13.459	-4.153
0	-1.191	-13.473	-4.166
0	-1.187	-13.489	-4.179
0	-1.183	-13.500	-4.187
0	-1.180	-13.510	-4.196
0	-1.179	-13.515	-4.200
0	-1.175	-13.530	-4.211
0	-1.171	-13.544	-4.221
0	-1.167	-13.559	-4.232
0	-1.162	-13.578	-4.245
0	-1.158	-13.597	-4.258
0	-1.155	-13.612	-4.267
0	-1.152	-13.626	-4.277
0	-1.148	-13.645	-4.289
0	-1.144	-13.662	-4.301
0	-1.140	-13.679	-4.312
0	-1.136	-13.695	-4.323
0	-1.133	-13.710	-4.333
0	-1.128	-13.729	-4.347
0	-1.124	-13.748	-4.360
0	-1.118	-13.769	-4.375
0	-1.113	-13.790	-4.390
0	-1.108	-13.807	-4.403
0	-1.103	-13.826	-4.417
0	-1.100	-13.836	-4.425
0	-1.096	-13.850	-4.435
0	-1.093	-13.865	-4.446
0	-1.088	-13.881	-4.458
0	-1.083	-13.901	-4.471
0	-1.078	-13.922	-4.485
0	-1.072	-13.945	-4.499
0	-1.066	-13.970	-4.513
0	-1.060	-13.995	-4.527
0	-1.055	-14.015	-4.537
0	-1.051	-14.034	-4.547
0	-1.046	-14.051	-4.555
0	-1.042	-14.068	-4.564
0	-1.038	-14.086	-4.574
0	-1.034	-14.098	-4.580
0	-1.031	-14.113	-4.588
0	-1.027	-14.127	-4.595
0	-1.023	-14.145	-4.604
0	-1.017	-14.168	-4.615
0	-1.012	-14.193	-4.626
0	-1.010	-14.200	-4.629
0	-1.007	-14.214	-4.635
0	-1.003	-14.229	-4.641
0	-0.998	-14.250	-4.650
0	-0.992	-14.272	-4.659
0	-0.986	-14.300	-4.670
0	-0.980	-14.325	-4.680
0	-0.975	-14.347	-4.690
0	-0.970	-14.371	-4.700
0	-0.966	-14.389	-4.707
0	-0.962	-14.407	-4.715
0	-0.958	-14.426	-4.722
0	-0.953	-14.447	-4.730
0	-0.947	-14.472	-4.739
0	-0.941	-14.498	-4.747
0	-0.935	-14.524	-4.755
0	-0.929	-14.549	-4.761
0	-0.921	-14.581	-4.769
0	-0.917	-14.598	-4.773
0	-0.910	-14.625	-4.778
0	-0.903	-14.652	-4.784
0	-0.898	-14.675	-4.789
0	-0.893	-14.695	-4.793
0	-0.887	-14.716	-4.798
0	-0.882	-14.738	-4.802
0	-0.877	-14.759	-4.807
0	-0.870	-14.783	-4.813
0	-0.864	-14.810	-4.819
0	-0.857	-14.835	-4.825
0	-0.850	-14.864	-4.831
0	-0.841	-14.904	-4.840
0	-0.831	-14.942	-4.849
0	-0.824	-14.973	-4.856
0	-0.817	-15.002	-4.863
0	-0.810	-15.030	-4.869
0	-0.804	-15.058	-4.875
0	-0.798	-15.085	-4.881
0	-0.794	-15.100	-4.885
0	-0.790	-15.117	-4.888
0	-0.786	-15.136	-4.892
0	-0.781	-15.159	-4.896
0	-0.776	-15.178	-4.899
0	-0.775	-15.184	-4.900
0	-0.769	-15.209	-4.904
0	-0.763	-15.235	-4.908
0	-0.758	-15.261	-4.911
0	-0.753	-15.283	-4.915
0	-0.748	-15.305	-4.918
0	-0.743	-15.328	-4.922
0	-0.736	-15.361	-4.928
0	-0.729	-15.394	-4.933
0	-0.722	-15.424	-4.938
